MSI 지포스 GTX 1660 Ti 벤투스 S OC D6 6GB,MSI,GTX1660Ti,12,NA,1830,1536,3.0x16,6,12000,6,192,HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 450W 이상 / 2개 팬 / 204mm / 백플레이트,330200
이엠텍 지포스 GTX 1660 STORM X NANO OC D5 6GB,이엠텍,GTX1660,12,1530,1830,1408,3.0x16,5,8000,6,192,DVI / HDMI / DP / 최대 모니터 3개 / 최대 130W / 정격파워 450W / 전원부: 3+1페이즈 / 1개 팬 / 168mm,261700
SAPPHIRE 라데온 RX 590 NITRO+ Special Edition OC D5 8GB Dual-X,SAPPHIRE,RX590,12,NA,1560,2304,3.0x16,5,8400,8,256,DVI / HDMI / DP / 최대 모니터 5개 / 최대 250W / 정격파워 500W 이상 / 2개 팬 / 260mm / 백플레이트 / LED 라이트 / NITRO GLOW,296600
MSI 지포스 GTX1050 OC D5 2GB 스톰,MSI,GTX1050,14,1404,1518,640,3.0x16,5,7008,2,128,DVI / HDMI / DP / 최대 모니터 3개 / 최대 75W / 정격파워 300W 이상 / 1개 팬 / 177mm,129300
GIGABYTE 지포스 RTX 2070 UDV WF3 D6 8GB,GIGABYTE,RTX2070,12,1620,NA,2304,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 정격파워 550W / 전원부: 8+2페이즈 / 3개 팬 / 281mm / 백플레이트 / LED 라이트 / RGB FUSION,603500
PALIT 지포스 RTX 2080 Ti GAMINGPRO OC D6 11GB,PALIT,RTX2080Ti,12,1350,1650,4352,3.0x16,6,NA,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 295W / 정격파워 650W / 2개 팬 / 292mm / 백플레이트 / LED 라이트 / RGB LIGHTING,1424900
MSI 지포스 RTX 2070 아머 D6 8GB,MSI,RTX2070,12,1410,1620,2304,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 175W / 정격파워 550W 이상 / 2개 팬 / 295mm / 백플레이트 / LED 라이트 / MYSTIC LIGHT,623000
COLORFUL 지포스 GTX 1660 Ti Gaming GT V2 D6 6GB,COLORFUL,GTX1660Ti,12,1500,1770,1536,3.0x16,6,12000,6,192,DVI / HDMI / DP / 최대 모니터 3개 / 최대 160W / 2개 팬 / 222mm / 백플레이트,314000
MANLI 지포스 RTX 2060 Gallardo D6 6GB,MANLI,RTX2060,12,1365,1770,1920,3.0x16,6,14000,6,192,HDMI / DP / 최대 모니터 4개 / 최대 170W / 전원부: 6+2페이즈 / 2개 팬 / 225mm,396200
MSI 지포스 RTX 2060 벤투스 OC D6 6GB,MSI,RTX2060,12,NA,1710,1920,3.0x16,6,14000,6,192,HDMI / DP / 최대 모니터 4개 / 최대 160W / 정격파워 500W 이상 / 2개 팬 / 226mm / 백플레이트,428200
MSI 지포스 GTX 1660 게이밍 X D5 6GB 트윈프로져7,MSI,GTX1660,12,1860,NA,1408,3.0x16,5,8000,6,192,HDMI / DP / 최대 모니터 4개 / 최대 130W / 정격파워 450W / 2개 팬 / 247mm / 백플레이트 / LED 라이트 / MYSTIC LIGHT,301400
HIS 라데온 VII HBM2 16GB,HIS,VII,7,1400,1750,3840,3.0x16,NA,NA,NA,NA,16GB / 4096-bit / HDMI / DP / 최대 모니터 4개 / 최대 300W / 정격파워 750W 이상 / 3개 팬 / 267mm,858000
HIS 라데온 RX 570 IceQ X2 Turbo D5 8GB,HIS,RX570,14,NA,1264,2048,3.0x16,5,7000,8,256,DVI / HDMI / DP / 최대 모니터 5개 / 최대 120W / 정격파워 500W 이상 / 전원부: 4+1페이즈 / 2개 팬 / 230mm,168200
MSI 지포스 RTX 2080 게이밍 X 트리오 D6 8GB 트라이프로져,MSI,RTX2080,12,1515,1860,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 260W / 정격파워 650W / 전원부: 12페이즈 / 3개 팬 / 327mm / 백플레이트 / LED 라이트 / MYSTIC LIGHT,1015500
갤럭시 GALAX 지포스 GTX1060 OC D5 6GB,갤럭시,GTX1060,16,1518,1733,1280,3.0x16,5,8008,6,192,DVI / HDMI / DP / 최대 모니터 3개 / 최대 120W / 정격파워 400W 이상 / 전원부: 4페이즈 / 2개 팬 / 214mm,276000
ZOTAC AMP 지포스 GTX1060 D5 3GB,ZOTAC,GTX1060,16,1582,1797,1152,3.0x16,5,8000,3,192,DVI / HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 400W 이상 / 전원부: 5페이즈 / 2개 팬 / 206mm,220000
MSI 지포스 RTX 2080 Ti 게이밍 X 트리오 D6 11GB 트라이프로져,MSI,RTX2080Ti,12,1350,1755,4352,3.0x16,6,14000,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 300W / 정격파워 650W / 전원부: 17페이즈 / 3개 팬 / 327mm / 백플레이트 / LED 라이트 / MYSTIC LIGHT,1750300
ZOTAC GAMING AMP EXTREME 지포스 RTX 2070 D6 8GB,ZOTAC,RTX2070,12,NA,1860,2304,3.0x16,6,14400,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 225W / 정격파워 550W / 3개 팬 / 308mm / 백플레이트 / LED 라이트 / SPECTRA,708900
GIGABYTE 지포스 GTX1070 G1.Gaming D5 8GB,GIGABYTE,GTX1070,16,1594,1784,1920,3.0x16,5,8008,8,256,DVI / HDMI / DP / 최대 모니터 4개 / 정격파워 500W 이상 / 전원부: 8페이즈 / 3개 팬 / 286mm / LED 라이트 / RGB FUSION,537200
ZOTAC GAMING 지포스 RTX 2070 AIR D6 8GB,ZOTAC,RTX2070,12,NA,1620,2304,3.0x16,6,14000,8,256,DVI / HDMI / DP / 최대 모니터 4개 / 최대 175W / 정격파워 550W 이상 / 2개 팬 / 217mm / 백플레이트,580000
이엠텍 HV 지포스 RTX 2070 BLACK MONSTER OC D6 8GB,이엠텍,RTX2070,12,1410,1725,2304,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 220W / 정격파워 550W 이상 / 전원부: 10페이즈 / 3개 팬 / 292mm / 백플레이트 / LED 라이트,698280
MSI 지포스 GTX1050 Ti OC D5 4GB 윈드스톰,MSI,GTX1050Ti,14,1341,1455,768,3.0x16,5,7008,4,128,DVI / HDMI / DP / 최대 모니터 3개 / 최대 75W / 정격파워 300W 이상 / 2개 팬 / 215mm,172500
MSI 지포스 GTX 1660 Ti 아머 OC D6 6GB,MSI,GTX1660Ti,12,NA,1860,1536,3.0x16,6,12000,6,192,HDMI / DP / 최대 모니터 4개 / 최대 130W / 정격파워 450W 이상 / 2개 팬 / 243mm / 백플레이트,348300
ZOTAC GAMING AMP 지포스 GTX 1660 D5 6GB 백플레이트,ZOTAC,GTX1660,12,NA,1845,1408,3.0x16,5,8000,6,192,HDMI / DP / 최대 모니터 4개 / 최대 130W / 정격파워 450W 이상 / 2개 팬 / 217mm / 백플레이트,295000
MSI 지포스 GTX1060 OC D5 3GB 윈드스톰,MSI,GTX1060,16,1544,1759,1152,3.0x16,5,8008,3,192,DVI / HDMI / DP / 최대 모니터 3개 / 최대 120W / 정격파워 400W 이상 / 2개 팬 / 243mm,229000
이엠텍 XENON 지포스 GTX1050 STORM X Nano D5 2GB,이엠텍,GTX1050,14,1354,1455,640,3.0x16,5,7000,2,128,DVI / HDMI / DP / 최대 모니터 3개 / 최대 75W / 정격파워 300W 이상 / 전원부: 3페이즈 / 1개 팬 / 166mm / 2018년 4월 5일 출고분부터 GPU 코어 클럭 1354MHz로 변경,136300
이엠텍 XENON 지포스 RTX 2080 TURBO JET OC D6 8GB,이엠텍,RTX2080,12,1515,1815,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 260W / 정격파워 650W 이상 / 전원부: 10+2페이즈 / 2개 팬 / 292mm / 백플레이트 / LED 라이트,954500
이엠텍 XENON 지포스 RTX 2070 TURBO JET D6 8GB,이엠텍,RTX2070,12,1410,1620,2304,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 210W / 정격파워 550W 이상 / 전원부: 8+2페이즈 / 2개 팬 / 292mm / 백플레이트 / LED 라이트 / RGB LIGHTING,667400
갤럭시 GALAX 지포스 GT710 D3 1GB LP 무소음,갤럭시,GT710,NA,954,NA,192,2.0x8,3,1600,1,64,DVI / HDMI / 최대 모니터 3개 / 정격파워 300W 이상 / 무소음 / 171mm / 2019년 2월 1일부터 쿨러 변경,40100
ZOTAC GAMING AMP EXTREME CORE 지포스 RTX 2080 Ti D6 11GB,ZOTAC,RTX2080Ti,12,NA,1755,4352,3.0x16,6,14400,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 300W / 정격파워 650W 이상 / 전원부: 16+4페이즈 / 3개 팬 / 324mm / 백플레이트 / LED 라이트,1799200
이엠텍 HV 지포스 GTX1060 BLACK MONSTER OC D5X 6GB,이엠텍,GTX1060,16,1531,1747,1280,3.0x16,5,8008,6,192,HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 500W 이상 / 전원부: 5+1페이즈 / 2개 팬 / 210mm,269600
HIS 라데온 RX 590 IceQ X2 OC D5 8GB,HIS,RX590,12,1469,1545,2304,3.0x16,5,8000,8,256,DVI / HDMI / DP / 최대 모니터 5개 / 최대 210W / 정격파워 500W 이상 / 전원부: 6+1페이즈 / 2개 팬 / 290mm / 백플레이트,282000
GIGABYTE 지포스 RTX 2080 Ti Gaming D6 11GB,GIGABYTE,RTX2080Ti,12,1650,1665,4352,3.0x16,6,14000,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 정격파워 650W / 전원부: 13+3페이즈 / 3개 팬 / 287mm / 백플레이트 / LED 라이트 / RGB FUSION,1565100
SAPPHIRE 라데온 RX 580 NITRO+ OC D5 8GB Dual-X,SAPPHIRE,RX580,14,NA,1411,2304,3.0x16,5,8000,8,256,DVI / HDMI / DP / 최대 모니터 5개 / 최대 235W / 정격파워 500W 이상 / 전원부: 6페이즈 / 2개 팬 / 260mm / 백플레이트 / LED 라이트,267800
ASRock Phantom Gaming X 라데온 RX 580 OC D5 8GB 에즈윈,ASRock,RX580,14,1380,1435,2304,3.0x16,5,8000,8,256,DVI / HDMI / DP / 최대 모니터 5개 / 전원부: 6페이즈 / 2개 팬 / 278.8mm,228600
HIS 라데온 RX 560 14CU iCooler OC D5 2GB,HIS,RX560D,14,NA,1196,896,3.0x8,5,6000,2,128,DVI / HDMI / DP / 최대 모니터 3개 / 최대 48W / 정격파워 400W 이상 / 1개 팬 / 170mm,84500
이엠텍 지포스 RTX 2080 BLACK EDITION OC D6 8GB,이엠텍,RTX2080,12,1515,1815,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 250W / 정격파워 650W / 전원부: 8+2페이즈 / 3개 팬 / 292mm / 백플레이트 / LED 라이트 / RGB LIGHTING,975800
GIGABYTE AORUS Xtreme 지포스 RTX 2080 D6 8GB 워터포스,GIGABYTE,RTX2080,12,NA,1890,2944,3.0x16,6,14140,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 정격파워 650W 이상 / 전원부: 12+2페이즈 / 290mm / 백플레이트 / 수냉 장착 지원 / LED 라이트 / RGB FUSION,1238300
MSI 지포스 GTX1060 아머 VR OC D5 3GB,MSI,GTX1060,16,1544,1759,1152,3.0x16,5,8008,3,192,DVI / HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 400W 이상 / 전원부: 5페이즈 / 2개 팬 / 275mm,242000
갤럭시 GALAX 지포스 RTX 2070 개간지 EXOC D6 8GB,갤럭시,RTX2070,12,1410,1830,2304,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 215W / 정격파워 550W 이상 / 전원부: 8페이즈 / 3개 팬 / 294mm / 백플레이트 / LED 라이트,669490
COLORFUL iGAME 지포스 RTX 2060 Ultra OC D6 6GB,COLORFUL,RTX2060,12,1365,1755,1920,3.0x16,6,14000,6,192,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 160W / 전원부: 8+2페이즈 / 3개 팬 / 315mm / 백플레이트 / 오버클럭 물리키 / LED 라이트,460200
갤럭시 GALAX 지포스 RTX 2060 BLACK D EX D6 6GB,갤럭시,RTX2060,12,1365,1710,1920,3.0x16,6,NA,6,192,DVI / HDMI / DP / 최대 모니터 3개 / 최대 160W / 정격파워 500W 이상 / 전원부: 6페이즈 / 2개 팬 / 233mm / 백플레이트 / LED 라이트,438500
ASUS DUAL 지포스 GTX1060 O3G D5 3GB,ASUS,GTX1060,16,1569,1785,1152,3.0x16,5,8008,3,192,DVI / HDMI / DP / 최대 모니터 4개 / 2개 팬 / 242mm,241000
MSI 지포스 RTX 2070 게이밍 D6 8GB 트윈프로져7,MSI,RTX2070,12,1410,1620,2304,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 175W / 정격파워 550W 이상 / 2개 팬 / 295mm / 백플레이트 / LED 라이트 / MYSTIC LIGHT,642600
GIGABYTE 지포스 GTX 1660 Gaming OC D5 6GB,GIGABYTE,GTX1660,12,NA,1860,1408,3.0x16,5,8002,6,192,HDMI / DP / 최대 모니터 4개 / 정격파워 450W / 전원부: 6+2페이즈 / 3개 팬 / 280mm / 백플레이트 / LED 라이트 / RGB FUSION,300700
MSI 라데온 RX 580 아머 OC D5 8GB,MSI,RX580,14,1366,NA,2304,3.0x16,5,8000,8,256,DVI / HDMI / DP / 최대 모니터 5개 / 최대 185W / 정격파워 500W 이상 / 2개 팬 / 269mm,232000
ZOTAC GAMING 지포스 RTX 2060 D6 6GB 백플레이트,ZOTAC,RTX2060,12,NA,1680,1920,3.0x16,6,14000,6,192,HDMI / DP / 최대 모니터 4개 / 최대 160W / 정격파워 500W 이상 / 전원부: 6+2페이즈 / 2개 팬 / 214mm / 백플레이트,412800
MSI 지포스 GTX 1660 아머 OC D5 6GB,MSI,GTX1660,12,1845,NA,1408,3.0x16,5,8000,6,192,HDMI / DP / 최대 모니터 4개 / 최대 130W / 정격파워 450W / 2개 팬 / 243mm / 백플레이트,282800
이엠텍 XENON 지포스 GTX1050 Ti STORM X Dual OC D5 4GB,이엠텍,GTX1050Ti,14,1366,1480,768,3.0x16,5,7000,4,128,DVI / HDMI / DP / 최대 모니터 3개 / 최대 75W / 정격파워 300W 이상 / 전원부: 4페이즈 / 2개 팬 / 220mm,180900
갤럭시 GALAX 지포스 RTX 2080 Ti 개간지 D6 11GB BLACK Edition,갤럭시,RTX2080Ti,12,1350,1545,4352,3.0x16,6,14000,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 250W / 정격파워 650W 이상 / 전원부: 13+3페이즈 / 3개 팬 / 308mm / 백플레이트 / LED 라이트,1386500
MSI 지포스 RTX 2080 게이밍 트리오 D6 8GB 트라이프로져,MSI,RTX2080,12,1515,1710,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 260W / 정격파워 650W / 3개 팬 / 327mm / 백플레이트 / LED 라이트 / MYSTIC LIGHT,1002000
갤럭시 GALAX 지포스 GTX 1660 WHITE D EX D5 6GB,갤럭시,GTX1660,12,1530,1830,1408,3.0x16,5,8000,6,192,DVI / HDMI / DP / 최대 모니터 3개 / 최대 130W / 정격파워 400W 이상 / 전원부: 5페이즈 / 2개 팬 / 233mm / 백플레이트 / LED 라이트,278300
MSI 지포스 RTX 2080 벤투스 OC D6 8GB,MSI,RTX2080,12,1515,1800,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 225W / 정격파워 650W / 전원부: 11페이즈 / 2개 팬 / 268mm / 백플레이트,836400
GIGABYTE 지포스 GTX 1660 UDV OC D5 6GB,GIGABYTE,GTX1660,12,NA,1830,1408,3.0x16,5,8002,6,192,HDMI / DP / 최대 모니터 4개 / 정격파워 450W / 전원부: 4+2페이즈 / 2개 팬 / 226mm / 백플레이트,268700
COLORFUL 지포스 RTX 2060 Gaming GT V2 D6 6GB,COLORFUL,RTX2060,12,1365,1680,1920,3.0x16,6,14000,6,192,HDMI / DP / USB Type-C / 최대 모니터 3개 / 최대 160W / 전원부: 6+2페이즈 / 2개 팬 / 222mm / 백플레이트,402500
GIGABYTE 지포스 GTX1050 UD2 WF-2X D5 2GB,GIGABYTE,GTX1050,14,1379,1493,640,3.0x16,5,7008,2,128,DVI / HDMI / DP / 최대 모니터 3개 / 정격파워 300W 이상 / 전원부: 4페이즈 / 2개 팬 / 191mm,146900
ZOTAC 지포스 GTX1050 Ti MINi D5 4GB,ZOTAC,GTX1050Ti,14,1303,1417,768,3.0x16,5,7000,4,128,DVI / HDMI / DP / 최대 모니터 3개 / 최대 75W / 정격파워 300W 이상 / 전원부: 4페이즈 / 1개 팬 / 144.78mm,169900
GIGABYTE 지포스 GTX1050 UDV D5 2GB 윈드포스,GIGABYTE,GTX1050,14,1392,1506,640,3.0x16,5,7008,2,128,DVI / HDMI / DP / 최대 모니터 4개 / 정격파워 300W 이상 / 전원부: 5페이즈 / 2개 팬 / 229mm,168000
AXLE 지포스 G210 SMART HDMI D3 512MB LP,AXLE,G210,40,589,NA,16,2.0x16,3,1000,NA,NA,32-bit / DVI / HDMI / 최대 30.5W / 정격파워 300W 이상 / 150mm,27370
PALIT 지포스 RTX 2080 Super JETSTREAM D6 8GB,PALIT,RTX2080,12,1515,1860,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 280W / 정격파워 650W 이상 / 2개 팬 / 292mm / 백플레이트 / LED 라이트 / RGB LIGHTING,948100
갤럭시 GALAX 지포스 RTX 2080 Ti Hall Of Fame D6 11GB,갤럭시,RTX2080Ti,12,1350,1755,4352,3.0x16,6,14000,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 260W / 정격파워 650W 이상 / 전원부: 16+3페이즈 / 3개 팬 / 330mm / 백플레이트 / LCD 모니터링 / LED 라이트,1697500
이엠텍 HV 지포스 RTX 2060 STORM X Dual V2 OC D6 6GB,이엠텍,RTX2060,12,1365,1725,1920,3.0x16,6,14000,6,192,DVI / HDMI / DP / 최대 모니터 3개 / 최대 160W / 정격파워 500W 이상 / 전원부: 4+2페이즈 / 2개 팬 / 235mm / 백플레이트 / LED 라이트,418800
PALIT 지포스 RTX 2070 Dual D6 8GB,PALIT,RTX2070,12,1410,1620,2304,3.0x16,6,14000,8,256,DVI / HDMI / DP / 최대 모니터 4개 / 최대 175W / 정격파워 550W / 2개 팬 / 235mm / LED 라이트 / 2018년 10월 30일 제품 디자인 및 LED(RGB→단색) 변경,598300
리드텍 쿼드로 P2000 D5 5GB ABKO,리드텍,NA,NA,1024,NA,NA,3.0x16,5,NA,5,160,DP / 최대 75W / 1개 팬 / 200mm,510640
ASUS ROG STRIX 지포스 RTX 2060 O6G GAMING D6 6GB,ASUS,RTX2060,12,1395,1860,1920,3.0x16,6,14000,6,192,HDMI / DP / 최대 모니터 4개 / 정격파워 500W 이상 / 3개 팬 / 300mm / LED 라이트 / AURA SYNC,507200
GIGABYTE AORUS Xtreme 지포스 RTX 2080 Ti D6 11GB,GIGABYTE,RTX2080Ti,12,NA,1770,4352,3.0x16,6,14140,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 정격파워 750W / 전원부: 16+3페이즈 / 3개 팬 / 290mm / 백플레이트 / LED 라이트 / RGB FUSION,1715800
MSI 지포스 RTX 2080 Ti 라이트닝 Z D6 11GB,MSI,RTX2080Ti,12,1350,1755,4352,3.0x16,6,14000,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 350W / 정격파워 650W 이상 / 전원부: 19페이즈 / 3개 팬 / 328mm / 백플레이트 / LCD 모니터링 / LED 라이트,2328000
갤럭시 GALAX 지포스 RTX 2080 BLACK LABEL EX D6 8GB,갤럭시,RTX2080,12,1515,1710,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 215W / 정격파워 650W 이상 / 전원부: 10페이즈 / 2개 팬 / 285mm / 백플레이트 / LED 라이트,855900
SAPPHIRE 라데온 VII HBM2 16GB,SAPPHIRE,VII,7,1400,1750,3840,3.0x16,NA,NA,NA,NA,2000MHz / 16GB / 4096-bit / HDMI / DP / 최대 모니터 4개 / 최대 300W / 정격파워 750W 이상 / 전원부: 14페이즈 / 3개 팬 / 268mm / 백플레이트 / LED 라이트,970900
갤럭시 GALAX 지포스 RTX 2080 Hall Of Fame D6 8GB,갤럭시,RTX2080,12,1515,1875,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 300W / 정격파워 650W 이상 / 전원부: 10페이즈 / 3개 팬 / 330mm / 백플레이트 / LCD 모니터링 / LED 라이트,1039000
