이엠텍 HV 지포스 GTX1060 WHITE MONSTER OC D5 3GB,이엠텍,GTX1060,16,1594,1809,1152,3.0x16,5,8000,3,192,DVI / HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 400W 이상 / 전원부: 4페이즈 / 2개 팬 / 248mm / 백플레이트 / LED 라이트,256300
갤럭시 GALAX 지포스 GTX1050 Ti OC D5 4GB,갤럭시,GTX1050Ti,14,1303,1417,768,3.0x16,5,7008,4,128,DVI / HDMI / DP / 최대 모니터 3개 / 최대 75W / 정격파워 300W 이상 / 전원부: 3페이즈 / 1개 팬 / 196mm,166400
PALIT 지포스 RTX 2070 Dual D6 8GB,PALIT,RTX2070,12,1410,1620,2304,3.0x16,6,14000,8,256,DVI / HDMI / DP / 최대 모니터 4개 / 최대 175W / 정격파워 550W / 2개 팬 / 235mm / LED 라이트 / 2018년 10월 30일 제품 디자인 및 LED(RGB→단색) 변경,603500
ZOTAC GAMING 지포스 RTX 2060 D6 6GB 백플레이트,ZOTAC,RTX2060,12,NA,1680,1920,3.0x16,6,14000,6,192,HDMI / DP / 최대 모니터 4개 / 최대 160W / 정격파워 500W 이상 / 전원부: 6+2페이즈 / 2개 팬 / 214mm / 백플레이트,468400
HIS 라데온 RX Vega 56 HBM2 8GB X2,HIS,RXVega56,14,1156,1471,3584,3.0x16,NA,NA,NA,NA,8GB / 2048-bit / HDMI / DP / 최대 모니터 4개 / 최대 210W / 정격파워 750W 이상 / 전원부: 12+1페이즈 / 2개 팬 / 290mm / 백플레이트,452700
갤럭시 GALAX 지포스 GTX1060 D5 6GB Gaming Box,갤럭시,NA,NA,1060,NA,NA,NA,NA,NA,NA,NA,1280개 / GDDR5(DDR5) / 8008MHz / 6GB / 192-bit / DVI / DP / 썬더볼트3 / 최대 모니터 3개 / 최대 230W / 전원부: 4페이즈 / 2개 팬 / 165mm,512000
갤럭시 GALAX 지포스 RTX 2080 Ti 개간지 D6 11GB BLACK Edition,갤럭시,RTX2080Ti,12,1350,1545,4352,3.0x16,6,14000,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 250W / 정격파워 650W 이상 / 전원부: 13+3페이즈 / 3개 팬 / 308mm / 백플레이트 / LED 라이트,1421900
갤럭시 GALAX 지포스 RTX 2070 BLACK LABEL EXOC D6 8GB,갤럭시,RTX2070,12,1410,1815,2304,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 215W / 정격파워 550W 이상 / 전원부: 8페이즈 / 2개 팬 / 285mm / 백플레이트 / LED 라이트,680000
MSI 지포스 RTX 2070 게이밍 D6 8GB 트윈프로져7,MSI,RTX2070,12,1410,1620,2304,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 175W / 정격파워 550W 이상 / 2개 팬 / 295mm / 백플레이트 / LED 라이트 / MYSTIC LIGHT,665880
COLORFUL 지포스 RTX 2060 Gaming GT D6 6GB,COLORFUL,RTX2060,12,1365,1680,1920,3.0x16,6,14000,6,192,DVI / HDMI / DP / 최대 모니터 4개 / 최대 160W / 전원부: 8+2페이즈 / 2개 팬 / 267mm / 백플레이트,518400
PALIT 지포스 GTX1050 Ti STORM X D5 4GB,PALIT,GTX1050Ti,14,1290,1392,768,3.0x16,5,7000,4,128,DVI / HDMI / DP / 최대 모니터 3개 / 최대 75W / 정격파워 300W 이상 / 전원부: 2페이즈 / 1개 팬 / 166mm,161500
MANLI 지포스 RTX 2060 Gallardo D6 6GB,MANLI,RTX2060,12,1365,1770,1920,3.0x16,6,14000,6,192,HDMI / DP / 최대 모니터 4개 / 최대 170W / 전원부: 6+2페이즈 / 2개 팬 / 225mm,412700
이엠텍 XENON 지포스 GTX1050 Ti STORM X Dual OC D5 4GB,이엠텍,GTX1050Ti,14,1366,1480,768,3.0x16,5,7000,4,128,DVI / HDMI / DP / 최대 모니터 3개 / 최대 75W / 정격파워 300W 이상 / 전원부: 4페이즈 / 2개 팬 / 220mm,190600
MANLI 지포스 GTX1060 Black Frame OC D5 6GB,MANLI,GTX1060,16,1531,1746,1280,3.0x16,5,8008,6,192,DVI / HDMI / DP / 최대 모니터 3개 / 최대 120W / 전원부: 4페이즈 / 2개 팬 / 225mm,277200
ZOTAC 지포스 GTX1050 Ti MINi D5 4GB,ZOTAC,GTX1050Ti,14,1303,1417,768,3.0x16,5,7000,4,128,DVI / HDMI / DP / 최대 모니터 3개 / 최대 75W / 정격파워 300W 이상 / 전원부: 4페이즈 / 1개 팬 / 144.78mm,170000
GIGABYTE 지포스 RTX 2060 Gaming OC PRO D6 6GB,GIGABYTE,RTX2060,12,1830,NA,1920,3.0x16,6,14000,6,192,HDMI / DP / 최대 모니터 4개 / 정격파워 500W 이상 / 전원부: 6+2페이즈 / 3개 팬 / 281mm / 백플레이트 / LED 라이트 / RGB FUSION,494400
GIGABYTE 지포스 RTX 2070 Gaming OC D6 8GB 화이트,GIGABYTE,RTX2070,12,1725,1740,2304,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 정격파워 550W / 전원부: 8+2페이즈 / 3개 팬 / 281mm / 백플레이트 / LED 라이트 / RGB FUSION,674650
PALIT 지포스 RTX 2080 Super JETSTREAM D6 8GB,PALIT,RTX2080,12,1515,1860,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 280W / 정격파워 650W 이상 / 2개 팬 / 292mm / 백플레이트 / LED 라이트 / RGB LIGHTING,954800
이엠텍 XENON 지포스 GTX1060 Super JETSTREAM D5 6GB,이엠텍,GTX1060,16,1620,1848,1280,3.0x16,5,8000,6,192,DVI / HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 400W 이상 / 전원부: 4페이즈 / 2개 팬 / 250mm / 백플레이트 / LED 라이트 / RGB LIGHTING,350000
GIGABYTE 지포스 GTX1060 UDV D5 6GB 윈드포스,GIGABYTE,GTX1060,16,1556,1771,1280,3.0x16,5,8008,6,192,DVI / HDMI / DP / 최대 모니터 4개 / 정격파워 400W 이상 / 전원부: 5페이즈 / 2개 팬 / 223mm,314500
갤럭시 GALAX 지포스 GTX1060 개간지 EXOC D5 6GB,갤럭시,GTX1060,16,1620,1847,1280,3.0x16,5,8008,6,192,DVI / HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 400W 이상 / 전원부: 5페이즈 / 2개 팬 / 237mm,312800
갤럭시 GALAX 지포스 GTX1060 개간지 EXOC D5 3GB,갤럭시,GTX1060,16,1556,1771,1152,3.0x16,5,8008,3,192,DVI / HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 400W 이상 / 전원부: 5페이즈 / 2개 팬 / 237mm,241600
이엠텍 XENON 지포스 GTX1060 STORM X Dual D5 6GB,이엠텍,GTX1060,16,1506,1708,1280,3.0x16,5,8000,6,192,DVI / HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 400W 이상 / 전원부: 4페이즈 / 2개 팬 / 250mm,391000
MSI 지포스 RTX 2080 Ti 라이트닝 Z D6 11GB,MSI,RTX2080Ti,12,1350,1755,4352,3.0x16,6,14000,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 350W / 정격파워 650W 이상 / 전원부: 19페이즈 / 3개 팬 / 328mm / 백플레이트 / LCD 모니터링 / LED 라이트,2600000
HIS 라데온 RX 580 IceQ X2 OC D5 8GB,HIS,RX580,14,NA,1360,2304,3.0x16,5,8000,8,256,DVI / HDMI / DP / 최대 모니터 5개 / 정격파워 500W 이상 / 전원부: 6+1페이즈 / 2개 팬 / 250mm,252500
MSI 지포스 RTX 2060 벤투스 S OC D6 6GB,MSI,RTX2060,12,NA,1710,1920,3.0x16,6,14000,6,192,HDMI / DP / 최대 모니터 4개 / 최대 160W / 정격파워 500W 이상 / 2개 팬 / 216mm / 백플레이트,442300
EVGA 지포스 RTX 2080 Ti FTW3 ULTRA GAMING D6 11GB,EVGA,RTX2080Ti,12,1350,1755,4352,3.0x16,6,14000,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 250W / 정격파워 650W 이상 / 전원부: 16+3페이즈 / 3개 팬 / 302mm / 백플레이트 / LED 라이트,1799000
갤럭시 GALAX 지포스 RTX 2080 BLACK LABEL EX D6 8GB,갤럭시,RTX2080,12,1515,1710,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 215W / 정격파워 650W 이상 / 전원부: 10페이즈 / 2개 팬 / 285mm / 백플레이트 / LED 라이트,868400
갤럭시 지포스 GTX760 Gamer GC D5 2GB,갤럭시,GTX760,28,1019,1084,1152,3.0x16,5,6008,2,256,DVI / HDMI / DP / 최대 모니터 4개 / 최대 170W / 정격파워 500W 이상 / 2개 팬 / 173mm,42110
갤럭시 GALAX 지포스 RTX 2060 WHITE D EX D6 6GB,갤럭시,RTX2060,12,1365,1710,1920,3.0x16,6,14000,6,192,DVI / HDMI / DP / 최대 모니터 3개 / 최대 160W / 정격파워 500W 이상 / 전원부: 6페이즈 / 2개 팬 / 233mm / 백플레이트 / LED 라이트,473000
ZOTAC 지포스 GTX1050 MINi D5 2GB,ZOTAC,GTX1050,14,1354,1455,640,3.0x16,5,7000,2,128,DVI / HDMI / DP / 최대 모니터 3개 / 최대 75W / 정격파워 300W 이상 / 전원부: 4페이즈 / 1개 팬 / 144.78mm,132900
MSI 지포스 RTX 2080 게이밍 트리오 D6 8GB 트라이프로져,MSI,RTX2080,12,1515,1710,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 260W / 정격파워 650W / 3개 팬 / 327mm / 백플레이트 / LED 라이트 / MYSTIC LIGHT,1026900
ZOTAC GAMING AMP EXTREME 지포스 RTX 2080 D6 8GB,ZOTAC,RTX2080,12,NA,1905,2944,3.0x16,6,NA,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 280W / 정격파워 650W / 전원부: 16+4페이즈 / 3개 팬 / 324mm / 백플레이트 / LED 라이트 / SPECTRA,1160000
ZOTAC GAMING AMP EXTREME CORE 지포스 RTX 2070 D6 8GB,ZOTAC,RTX2070,12,NA,1815,2304,3.0x16,6,NA,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 225W / 정격파워 550W / 3개 팬 / 308mm / 백플레이트 / LED 라이트 / SPECTRA,699000
한성컴퓨터 아키티오 노드 프로 eGPU BOX,한성컴퓨터,독,NA,3,0,NA,NA,NA,NA,NA,NA,윈도우10 전용 / 그래픽 전원: 8핀(6+2) 2개 / 전원: 500W / 무게: 3.42kg / 사용 조건: 썬더볼트3 지원 보드 / 그래픽카드 미장착,399000
MSI 지포스 RTX 2080 벤투스 OC D6 8GB,MSI,RTX2080,12,1515,1800,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 225W / 정격파워 650W / 전원부: 11페이즈 / 2개 팬 / 268mm / 백플레이트,912500
COLORFUL iGAME 지포스 RTX 2070 Ultra D6 8GB,COLORFUL,RTX2070,12,1410,1620,2304,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 185W / 전원부: 8+2페이즈 / 3개 팬 / 318mm / 백플레이트 / 오버클럭 물리키 / LED 라이트,600000
EVGA 지포스 GTX 1660 Ti XC GAMING D6 6GB,EVGA,GTX1660Ti,12,NA,1845,1536,3.0x16,6,12000,6,192,DVI / HDMI / DP / 최대 모니터 3개 / 정격파워 500W 이상 / 1개 팬 / 190mm,379000
갤럭시 GALAX 지포스 RTX 2080 Ti D6 11GB BLOWER,갤럭시,RTX2080Ti,12,1350,1545,4352,3.0x16,6,14000,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 250W / 정격파워 650W 이상 / 전원부: 13+3페이즈 / 1개 팬 / 268mm,1474600
ZOTAC 지포스 GT1030 D5 2GB LP,ZOTAC,GT1030,14,1227,1468,384,3.0x4,5,6000,2,64,DVI / HDMI / 최대 모니터 2개 / 최대 30W / 정격파워 300W 이상 / 전원부: 2페이즈 / 1개 팬 / 172.5mm,95000
HIS 라데온 RX 560 14CU iCooler OC D5 2GB,HIS,RX560D,14,NA,1196,896,3.0x8,5,6000,2,128,DVI / HDMI / DP / 최대 모니터 3개 / 최대 48W / 정격파워 400W 이상 / 1개 팬 / 170mm,84500
갤럭시 BOY 지포스 RTX 2070 EX D6 8GB,갤럭시,RTX2070,12,1410,1620,2304,3.0x16,6,14000,8,256,HDMI / DP / 최대 모니터 3개 / 최대 175W / 정격파워 550W 이상 / 전원부: 8페이즈 / 2개 팬 / 285mm / 백플레이트 / LED 라이트,607900
갤럭시 GALAX 지포스 GTX1050 Ti OC D5 4GB LP,갤럭시,GTX1050Ti,14,1303,1417,768,3.0x16,5,7008,4,128,DVI / HDMI / DP / 최대 75W / 정격파워 300W 이상 / 전원부: 3페이즈 / 2개 팬 / 166mm,175300
GIGABYTE 라데온 RX 580 Gaming D5 8GB (벌크),GIGABYTE,RX580,14,1340,1355,2304,3.0x16,5,8000,8,256,DVI / HDMI / DP / 최대 모니터 5개 / 정격파워 500W 이상 / 전원부: 6+2페이즈 / 2개 팬 / 232mm,218800
GAINWARD 지포스 RTX 2070 GSTAR D6 8GB,GAINWARD,RTX2070,12,1410,1620,2304,3.0x16,6,14000,8,256,DVI / HDMI / DP / 최대 모니터 4개 / 최대 175W / 정격파워 550W 이상 / 전원부: 6+2페이즈 / 2개 팬 / 235mm / LED 라이트,577880
GIGABYTE 지포스 GTX1050 UD2 D5 2GB Nano LP,GIGABYTE,GTX1050,14,1366,1468,640,3.0x16,5,7008,2,128,DVI / HDMI / DP / 최대 모니터 4개 / 정격파워 300W 이상 / 전원부: 4페이즈 / 1개 팬 / 167mm,151300
갤럭시 GALAX 지포스 GT710 D3 1GB LP 무소음,갤럭시,GT710,NA,954,NA,192,2.0x8,3,1600,1,64,DVI / HDMI / 최대 모니터 3개 / 정격파워 300W 이상 / 무소음 / 171mm / 2019년 2월 1일부터 쿨러 변경,40100
갤럭시 GALAX 지포스 GTX1060 EXOC D5 3GB G天命,갤럭시,GTX1060,16,1544,1759,1152,3.0x16,5,8008,3,192,DVI / HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 400W 이상 / 전원부: 5페이즈 / 2개 팬 / 268mm,239500
GIGABYTE AORUS Xtreme 지포스 RTX 2070 D6 8GB,GIGABYTE,RTX2070,12,NA,1815,2304,3.0x16,6,14142,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 정격파워 550W / 전원부: 10+2페이즈 / 3개 팬 / 290mm / 백플레이트 / LED 라이트 / RGB FUSION,793900
MSI 지포스 RTX 2080 시호크 X D6 8GB,MSI,RTX2080,12,1515,1860,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 245W / 정격파워 650W / 전원부: 10페이즈 / 1개 팬 / 268mm / 백플레이트 / 수냉 장착 지원 / LED 라이트,1101000
ZOTAC GAMING 지포스 RTX 2080 D6 8GB TWIN,ZOTAC,RTX2080,12,NA,1770,2944,3.0x16,6,NA,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 215W / 정격파워 650W / 2개 팬 / 308mm / 백플레이트,957000
ZOTAC AMP 지포스 GTX1060 D5 6GB 백플레이트,ZOTAC,GTX1060,16,1556,1771,1280,3.0x16,5,8000,6,192,DVI / HDMI / DP / 최대 120W / 정격파워 400W 이상 / 전원부: 5페이즈 / 2개 팬 / 210mm,358370
GIGABYTE 지포스 GTX1070 G1.Gaming D5 8GB,GIGABYTE,GTX1070,16,1594,1784,1920,3.0x16,5,8008,8,256,DVI / HDMI / DP / 최대 모니터 4개 / 정격파워 500W 이상 / 전원부: 8페이즈 / 3개 팬 / 286mm / LED 라이트 / RGB FUSION,537200
EVGA 지포스 RTX 2080 Ti XC ULTRA GAMING D6 11GB,EVGA,RTX2080Ti,12,1350,1650,4352,3.0x16,6,14000,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 250W / 정격파워 650W / 전원부: 16페이즈 / 2개 팬 / 269.2mm / 백플레이트 / LED 라이트,1738490
ASRock Phantom Gaming X 라데온 RX 590 OC D5 8GB 에즈윈,ASRock,RX590,12,1560,1591,2304,3.0x16,5,8000,8,256,DVI / HDMI / DP / 최대 모니터 5개 / 전원부: 6페이즈 / 2개 팬 / 278.8mm / 백플레이트,310000
갤럭시 GALAX 지포스 GTX1050 D5 2GB,갤럭시,GTX1050,14,1354,1455,768,3.0x16,5,7008,2,128,DVI / HDMI / DP / 최대 모니터 3개 / 최대 75W / 정격파워 300W 이상 / 전원부: 3페이즈 / 2개 팬 / 221mm,179000
GAINWARD 지포스 GTX1060 게이머 스피릿 Dual D5 3GB 디앤디컴,GAINWARD,GTX1060,16,1506,1708,1152,3.0x16,5,8000,3,192,DVI / HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 400W 이상 / 전원부: 4페이즈 / 2개 팬 / 252mm,220700
SAPPHIRE 라데온 RX 580 PULSE OC D5 4GB Dual-X,SAPPHIRE,RX580,14,NA,1366,2304,3.0x16,5,7000,4,256,DVI / HDMI / DP / 최대 모니터 5개 / 최대 225W / 정격파워 500W 이상 / 전원부: 5페이즈 / 2개 팬 / 230mm / 백플레이트,245960
GIGABYTE 지포스 GTX1050 UD2 WF-2X D5 2GB,GIGABYTE,GTX1050,14,1379,1493,640,3.0x16,5,7008,2,128,DVI / HDMI / DP / 최대 모니터 3개 / 정격파워 300W 이상 / 전원부: 4페이즈 / 2개 팬 / 191mm,146800
MSI 지포스 RTX 2070 아머 OC D6 8GB,MSI,RTX2070,12,1410,1740,2304,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 185W / 정격파워 550W 이상 / 2개 팬 / 295mm / 백플레이트 / LED 라이트 / MYSTIC LIGHT,672500
리드텍 WinFast 지포스 GT1030 D5 2GB,리드텍,GT1030,NA,1227,1468,384,NA,NA,6004,2,64,DVI / HDMI / 최대 모니터 2개 / 최대 30W / 정격파워 300W 이상 / 전원부: 2페이즈 / 1개 팬 / 167mm,88000
MSI 지포스 GTX1070 Ti 아머 D5 8GB,MSI,GTX1070Ti,NA,1607,1683,2432,3.0x16,5,8008,8,256,DVI / HDMI / DP / 최대 모니터 4개 / 최대 180W / 정격파워 500W 이상 / 2개 팬 / 279mm,578000
COLORFUL iGAME 지포스 RTX 2070 Ultra OC D6 8GB,COLORFUL,RTX2070,12,1410,1710,2304,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 185W / 전원부: 8+2페이즈 / 3개 팬 / 318mm / 백플레이트 / 오버클럭 물리키 / LED 라이트,634500
GIGABYTE 지포스 GTX1050 UD2 D5 2GB 미니미,GIGABYTE,GTX1050,14,1354,1455,640,3.0x16,5,7008,2,128,DVI / HDMI / DP / 최대 모니터 3개 / 정격파워 300W 이상 / 전원부: 4페이즈 / 1개 팬 / 172mm,136400
PALIT 지포스 RTX 2080 Ti Dual D6 11GB,PALIT,RTX2080Ti,12,1350,1545,4352,3.0x16,6,14000,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 285W / 정격파워 650W 이상 / 2개 팬 / 292mm / LED 라이트 / RGB LIGHTING,1389000
MANLI 지포스 GTX1070 Gallardo OC D5 8GB,MANLI,GTX1070,16,1569,1759,1920,3.0x16,5,8008,8,256,DVI / HDMI / DP / 최대 모니터 4개 / 150W / 전원부: 5페이즈 / 3개 팬 / 305mm / 백플레이트 / LED 라이트,524300
MSI 지포스 GTX1070 아머 OC D5 8GB,MSI,GTX1070,16,1556,1746,1920,3.0x16,5,8008,8,256,DVI / HDMI / DP / 최대 모니터 4개 / 최대 150W / 정격파워 500W 이상 / 전원부: 8페이즈 / 2개 팬 / 279mm,631990
HIS 라데온 RX 570 IceQ X2 Turbo D5 8GB (벌크),HIS,RX570,14,NA,1264,2048,3.0x16,5,7000,8,256,DVI / HDMI / DP / 최대 모니터 5개 / 정격파워 500W 이상 / 전원부: 5페이즈 / 2개 팬 / 230mm,175360
AFOX 지포스 GT710 OZ D3 1GB LP 무소음 디앤디컴,AFOX,GT710,28,954,NA,192,2.0x8,3,1600,1,64,DVI / HDMI / D-SUB / 최대 모니터 3개 / 최대 19W / 정격파워 300W 이상 / 150mm,40000
갤럭시 GALAX 지포스 RTX 2070 WHITE LABEL OC D6 8GB,갤럭시,RTX2070,12,1410,1830,2304,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 215W / 정격파워 550W 이상 / 전원부: 8페이즈 / 2개 팬 / 268mm / 백플레이트 / LED 라이트,662000
갤럭시 GALAX 지포스 GTX1050 EXOC D5 2GB G天命,갤럭시,GTX1050,14,1417,1531,640,3.0x16,5,7008,2,128,DVI / HDMI / DP / 최대 모니터 4개 / 최대 75W / 정격파워 300W 이상 / 전원부: 4페이즈 / 2개 팬 / 245mm,145000
MSI 지포스 GTX1060 아머 VR OC D5 6GB,MSI,GTX1060,16,1544,1759,1280,3.0x16,5,8008,6,192,DVI / HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 400W 이상 / 전원부: 5페이즈 / 2개 팬 / 275mm,343000
리드텍 쿼드로 P2000 D5 5GB ABKO,리드텍,NA,NA,1024,NA,NA,3.0x16,5,NA,5,160,DP / 최대 75W / 1개 팬 / 200mm,510640
GAINWARD 지포스 RTX 2060 페가수스 D6 6GB,GAINWARD,RTX2060,12,1365,1680,1920,3.0x16,6,14000,6,192,DVI / HDMI / DP / 최대 모니터 3개 / 최대 160W / 정격파워 500W 이상 / 전원부: 4+2페이즈 / 1개 팬 / 168mm,434000
이엠텍 XENON 지포스 GTX1060 JETSTREAM D5 6GB,이엠텍,GTX1060,16,1506,1708,1280,3.0x16,5,8000,6,192,DVI / HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 400W 이상 / 전원부: 4페이즈 / 2개 팬 / 250mm / 백플레이트 / LED 라이트 / RGB LIGHTING,339000
갤럭시 GALAX 지포스 GTX1060 EXOC D5 6GB G天命,갤럭시,GTX1060,16,1556,1771,1280,3.0x16,5,8008,6,192,DVI / HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 400W 이상 / 전원부: 5페이즈 / 2개 팬 / 268mm,303200
AXLE 지포스 GT730 V3 D3 1GB LP,AXLE,GT730,28,902,NA,384,2.0x8,3,1334,1,64,DVI / HDMI / D-SUB / 최대 모니터 3개 / 최대 23W / 정격파워 300W 이상 / 1개 팬 / 145mm,46430
AXLE 지포스 G210 SMART HDMI D3 512MB LP,AXLE,G210,40,589,NA,16,2.0x16,3,1000,NA,NA,32-bit / DVI / HDMI / 최대 30.5W / 정격파워 300W 이상 / 150mm,27520
HIS 라데온 RX 580 IceQ X2 OC D5 8GB (벌크),HIS,RX580,14,NA,1360,2304,3.0x16,5,8000,8,256,DVI / HDMI / DP / 최대 모니터 5개 / 정격파워 500W 이상 / 전원부: 6+1페이즈 / 2개 팬 / 250mm,228000
EVGA 지포스 RTX 2080 Ti XC GAMING D6 11GB,EVGA,RTX2080Ti,12,1350,1635,4352,3.0x16,6,14000,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 250W / 정격파워 650W / 전원부: 16페이즈 / 2개 팬 / 269.2mm / 백플레이트 / LED 라이트,1668320
갤럭시 GALAX 지포스 RTX 2080 WHITE LABEL D6 8GB,갤럭시,RTX2080,12,1515,1710,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 215W / 정격파워 650W / 전원부: 10페이즈 / 2개 팬 / 268mm / 백플레이트 / LED 라이트,895900
GIGABYTE 지포스 GTX1050 Ti UD2 D5 4GB Nano LP,GIGABYTE,GTX1050Ti,14,1303,1417,768,3.0x16,5,7008,4,128,DVI / HDMI / DP / 최대 모니터 4개 / 정격파워 300W 이상 / 전원부: 4페이즈 / 1개 팬 / 167mm,199000
MSI 지포스 RTX 2080 벤투스 D6 8GB,MSI,RTX2080,12,1515,1710,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 215W / 정격파워 650W 이상 / 전원부: 11페이즈 / 2개 팬 / 268mm / 백플레이트,898400
갤럭시 GALAX 지포스 RTX 2080 개간지 EXOC D6 8GB,갤럭시,RTX2080,12,1515,1860,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 245W / 정격파워 650W 이상 / 전원부: 10페이즈 / 3개 팬 / 294mm / 백플레이트 / LED 라이트,986800
PALIT 지포스 RTX 2080 GAMINGPRO OC D6 8GB,PALIT,RTX2080,12,1515,1815,2944,3.0x16,6,NA,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 260W / 정격파워 650W / 2개 팬 / 292mm / 백플레이트 / LED 라이트 / RGB LIGHTING,918000
갤럭시 GALAX 지포스 GTX1060 OC D5 3GB,갤럭시,GTX1060,16,1518,1733,1152,3.0x16,5,8008,3,192,DVI / HDMI / DP / 최대 모니터 3개 / 최대 120W / 정격파워 400W 이상 / 전원부: 4페이즈 / 2개 팬 / 214mm,256000
MSI 라데온 RX 570 아머 OC D5 4GB,MSI,RX570,14,1268,NA,2048,3.0x16,5,7000,4,256,DVI / HDMI / DP / 최대 모니터 5개 / 최대 150W / 정격파워 450W 이상 / 2개 팬 / 246mm,155000
리드텍 WinFast 지포스 GTX1060 HURRICANE OC D5 3GB,리드텍,GTX1060,16,1531,1746,1152,3.0x16,5,8008,3,192,DVI / HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 400W 이상 / 전원부: 5페이즈 / 2개 팬 / 233mm / 백플레이트 / LED 라이트,241400
갤럭시 BOY 지포스 RTX 2080 GAMER OC D6 8GB,갤럭시,RTX2080,12,1515,1845,2944,3.0x16,6,14000,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 최대 245W / 정격파워 650W 이상 / 전원부: 10페이즈 / 3개 팬 / 298mm / 백플레이트 / LED 라이트,971000
PALIT 지포스 GTX1060 DUAL D5 6GB,PALIT,GTX1060,16,1506,1708,1280,3.0x16,5,8000,6,192,DVI / HDMI / DP / 최대 모니터 4개 / 최대 120W / 정격파워 400W 이상 / 전원부: 4페이즈 / 2개 팬 / 252mm,284800
GIGABYTE AORUS Xtreme 지포스 RTX 2080 D6 8GB,GIGABYTE,RTX2080,12,NA,1890,2944,3.0x16,6,14140,8,256,HDMI / DP / USB Type-C / 최대 모니터 4개 / 정격파워 650W / 전원부: 12+2페이즈 / 3개 팬 / 290mm / 백플레이트 / LED 라이트 / RGB FUSION,1131700
GIGABYTE 지포스 RTX 2080 Ti UDV WF3 D6 11GB,GIGABYTE,RTX2080Ti,12,NA,1545,4352,3.0x16,6,14000,11,352,HDMI / DP / USB Type-C / 최대 모니터 4개 / 정격파워 750W / 전원부: 8+3페이즈 / 3개 팬 / 281mm / 백플레이트 / LED 라이트 / RGB FUSION,1512300
AXLE 지포스 GTX1050 Ti V2 D5 4GB,AXLE,GTX1050Ti,14,1290,1392,768,3.0x16,5,7008,4,NA,HDMI / DP / 최대 모니터 3개 / 최대 75W / 정격파워 300W 이상 / 전원부: 2+1페이즈 / 1개 팬 / 210mm,157500
XFX 라데온 RX 570 블랙울프 OC D5 8GB,XFX,RX570,14,NA,1286,2048,3.0x16,5,7000,8,256,DVI / HDMI / DP / 정격파워 500W 이상 / 2개 팬 / 255mm / 백플레이트,170000
