잘만 ZM850-ARX 80PLUS PLATINUM,잘만,ATX,850,135,1,액티브,싱글레일,70,8,12,6,7,20핀+4핀 / 깊이: 180mm / 보조8핀(4+4) 커넥터 / 보조8핀 커넥터 / FDD 커넥터 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / 프리볼트 / 80 PLUS / 플레티넘,181400
EVGA 650 BQ 80PLUS BRONZE,EVGA,ATX,650,140,1,액티브,싱글레일,54,3,7,2,5,20핀+4핀 / 깊이: 165mm / 6핀 PCI-E x2 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 프리볼트 / 80 PLUS / 브론즈,77200
COOLMAX TAURUS 500W 80Plus Bronze 230V EU,COOLMAX,ATX,500,120,1,액티브,싱글레일,40,3,6,2,5,24핀 전용 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / 플랫케이블 / 80 PLUS / 브론즈,45600
AONE 태왕 TFX-450T KC,AONE,TFX,200,80,1,NA,싱글레일,10,3,3,NA,1,20핀+4핀 / 보조4핀 커넥터,15990
CORSAIR HX1200i 80PLUS PLATINUM,CORSAIR,ATX,1200,140,1,액티브,싱글레일,100,12,16,8,NA,20핀+4핀 / 깊이: 200mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 플랫케이블 / 프리볼트 / 80 PLUS / 플레티넘,408930
마이크로닉스 ASTRO GD 650W 80PLUS GOLD 풀모듈러,마이크로닉스,ATX,650,135,1,액티브,싱글레일,54,4,8,4,7,20핀+4핀 / 깊이: 160mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / 프리볼트 / 80 PLUS / 골드,92300
마이크로닉스 ZERO PLUS 600W Active PFC,마이크로닉스,ATX,600,NA,1,액티브,싱글레일,45,3,5,2,6,20핀+4핀 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / Reform 케이블 / 대기전력 1W,66000
FSP Hydro G 650W,FSP,ATX,650,135,1,액티브,싱글레일,54,5,10,4,5,20핀+4핀 / 깊이: 170mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 플랫케이블 / 프리볼트 / 80 PLUS / 골드,117300
시소닉 FOCUS PLUS Platinum SSR-650PX Full Modular,시소닉,ATX,650,120,1,액티브,싱글레일,54,3,8,4,10,20핀+4핀 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 수동 팬 조절 / 케이블 연결식 / 대기전력 1W / 프리볼트 / 80 PLUS / 플레티넘,148000
마이크로닉스 Strike X LED Series 550W 85plus Modular,마이크로닉스,ATX,550,135,1,액티브,싱글레일,37,4,6,1,3,24핀 전용 / 깊이: 160mm / 6핀 PCI-E x1 / 보조8핀(4+4) 커넥터 / 케이블 연결식 / 대기전력 1W,65300
마이크로닉스 Strike X LED Series 650W 85plus Modular,마이크로닉스,ATX,650,135,1,액티브,싱글레일,48,4,6,1,3,24핀 전용 / 깊이: 160mm / 6핀 PCI-E x1 / 보조8핀(4+4) 커넥터 / 케이블 연결식 / 대기전력 1W,78000
시소닉 PRIME 1300 Platinum SSR-1300PD Full Modular,시소닉,ATX,1320,135,1,액티브,싱글레일,108,5,12,12,12,20핀+4핀 / 깊이: 170mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 수동 팬 조절 / Reform 케이블 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / 프리볼트 / 80 PLUS / 플레티넘,395000
AONE 500MX V2,AONE,ATX,200,120,1,NA,싱글레일,10,3,3,NA,1,20핀+4핀 / 6핀 PCI-E x1 / 보조4핀 커넥터,12700
맥스엘리트 MAXWELL GAMING 600W 85PLUS,맥스엘리트,ATX,600,120,1,NA,싱글레일,45,2,4,2,3,20핀+4핀 / 보조8핀(4+4) 커넥터,39000
FSP Hydro K 500W 80PLUS BRONZE 230V EU,FSP,ATX,500,120,1,액티브,싱글레일,38,3,7,2,5,20핀+4핀 / 깊이: 150mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 80 PLUS / 브론즈,51700
AONE CARE Micro 500HP KC,AONE,M-ATX(SFX),230,80,1,NA,싱글레일,12,3,3,1,2,20핀+4핀 / 보조8핀(4+4) 커넥터,25900
스파클텍 GPK500S 80PLUS BRONZE 프리볼트,스파클텍,ATX,500,120,1,액티브,싱글레일,38,3,6,2,3,20핀+4핀 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / Reform 케이블 / 대기전력 1W / 프리볼트 / 80 PLUS / 브론즈,43000
ANDYSON MARS 650W BRONZE 모듈러,ANDYSON,ATX,650,120,1,액티브,싱글레일,50,5,6,4,5,20핀+4핀 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 프리볼트 / 80 PLUS / 브론즈,66750
쿨러마스터 MasterWatt Lite 600 80PLUS Standard 230V EU,쿨러마스터,ATX,600,120,1,액티브,싱글레일,46,3,6,2,5,20핀+4핀 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 80 PLUS / 스탠다드,51000
시소닉 PRIME 600 Titanium Fanless SSR-600TL Full Modular,시소닉,ATX,600,NA,NA,액티브,싱글레일,50,5,6,4,12,20핀+4핀 / 무팬(fanless) / 깊이: 170mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / Reform 케이블 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / 프리볼트 / 80 PLUS / 티타늄,300000
마이크로닉스 ASTRO GD 550W 80PLUS GOLD 풀모듈러,마이크로닉스,ATX,550,135,1,액티브,싱글레일,45,4,8,2,7,20핀+4핀 / 깊이: 160mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / 프리볼트 / 80 PLUS / 골드,83600
마이크로닉스 Performance II PV 600W 80Plus Bronze Surge 4K,마이크로닉스,ATX,600,120,1,액티브,싱글레일,50,4,6,2,6,20핀+4핀 / 보조8핀(4+4) 커넥터 / 보조8핀 커넥터 / 보조4핀 커넥터 / FDD 커넥터 / Reform 케이블 / 대기전력 1W / 프리볼트 / 80 PLUS / 브론즈,85200
스카이디지탈 파워스테이션3 PS3-700KO 80PLUS ActivePFC V2.31,스카이디지탈,ATX,700,120,1,액티브,싱글레일,54,5,6,4,3,20핀+4핀 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 대기전력 1W / 80 PLUS / 스탠다드,48600
마이크로닉스 Strike X LED Series 750W 85plus Modular,마이크로닉스,ATX,750,135,1,액티브,싱글레일,56,4,6,2,3,24핀 전용 / 깊이: 160mm / 6핀 PCI-E x2 / 보조8핀(4+4) 커넥터 / 케이블 연결식 / 대기전력 1W / 플랫케이블,90200
마이크로닉스 ZERO POWER 500W,마이크로닉스,ATX,500,120,1,NA,싱글레일,41,3,5,2,3,20핀+4핀 / 보조8핀 커넥터 / FDD 커넥터 / 대기전력 1W,40600
CORSAIR CX650 80PLUS BRONZE,CORSAIR,ATX,650,120,1,액티브,싱글레일,54,4,6,2,5,20핀+4핀 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / Reform 케이블 / 프리볼트 / 80 PLUS / 브론즈,77000
마이크로닉스 Compact SFX 300W 80Plus Bronze,마이크로닉스,M-ATX(SFX),300,80,1,액티브,싱글레일,20,2,3,1,3,6핀 PCI-E x1 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 대기전력 1W / 프리볼트 / 80 PLUS / 브론즈,44390
스카이디지탈 파워스테이션2 PS2-500CR 82퍼센트 ActivePFC v2.31,스카이디지탈,ATX,500,120,1,액티브,다중레일,23,5,6,2,3,20핀+4핀 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 대기전력 1W,32900
마이크로닉스 CASLON 600W After Cooling 87+ FDB,마이크로닉스,ATX,600,120,1,액티브,싱글레일,45,4,6,2,3,20핀+4핀 / 보조8핀(4+4) 커넥터 / 보조4핀 커넥터 / FDD 커넥터 / Reform 케이블 / 대기전력 1W,72100
마이크로닉스 CASLON 500W After Cooling 87+ FDB,마이크로닉스,ATX,500,120,1,액티브,싱글레일,37,3,6,2,3,20핀+4핀 / 보조8핀(4+4) 커넥터 / 보조4핀 커넥터 / FDD 커넥터 / Reform 케이블 / 대기전력 1W,53800
마이크로닉스 ZERO PLUS 500W Active PFC,마이크로닉스,ATX,500,NA,1,액티브,싱글레일,37,3,5,2,6,20핀+4핀 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / Reform 케이블 / 대기전력 1W,52900
마이크로닉스 ZERO PLUS 400W Active PFC,마이크로닉스,ATX,400,NA,1,액티브,싱글레일,30,3,5,2,6,20핀+4핀 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / Reform 케이블 / 대기전력 1W,42900
FSP Hydro GE 650W WHITE 80PLUS GOLD,FSP,ATX,650,135,1,액티브,싱글레일,54,3,12,4,5,20핀+4핀 / 깊이: 170mm / 보조8핀(4+4) 커넥터 / 보조8핀 커넥터 / FDD 커넥터 / 케이블 연결식 / 플랫케이블 / 프리볼트 / 80 PLUS / 골드 / 2018년 12월 8핀 커텍터 추가,97900
마이크로닉스 CASLON 700W After Cooling 87+ FDB,마이크로닉스,ATX,700,120,1,액티브,싱글레일,52,4,6,4,3,20핀+4핀 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / 보조4핀 커넥터 / FDD 커넥터 / Reform 케이블 / 대기전력 1W,86100
마이크로닉스 ZERO POWER 600W,마이크로닉스,ATX,600,120,1,NA,싱글레일,49,3,5,2,3,20핀+4핀 / 보조8핀 커넥터 / FDD 커넥터 / 대기전력 1W,45400
마이크로닉스 ASTRO G-Series 700W 80PLUS EU Silver 풀모듈러,마이크로닉스,ATX,700,120,1,액티브,싱글레일,58,2,6,4,7,20핀+4핀 / 깊이: 160mm / 보조8핀 커넥터 / 보조4핀 커넥터 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / LED 라이트 / 80 PLUS / 실버,152200
시소닉 PRIME Ultra Gold SSR-850GD Full Modular,시소닉,ATX,850,135,1,액티브,싱글레일,70,5,10,6,12,20핀+4핀 / 깊이: 170mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 수동 팬 조절 / 케이블 연결식 / 대기전력 1W / 프리볼트 / 80 PLUS / 골드,219500
FSP FSP400-60GHS(85),FSP,M-ATX(SFX),400,80,1,액티브,다중레일,17,3,4,NA,NA,20핀+4핀 / 6핀 PCI-E x1 / 보조8핀(4+4) 커넥터 / 대기전력 1W / 프리볼트,54000
FSP FSP300-60GHS(85),FSP,M-ATX(SFX),300,80,1,액티브,다중레일,14,3,4,NA,NA,20핀+4핀 / 6핀 PCI-E x1 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 프리볼트 / 80 PLUS / 브론즈,44000
스파클텍 GPT500S 85+ 벌크,스파클텍,ATX,500,120,1,액티브,싱글레일,38,3,4,2,3,20핀+4핀 / 보조8핀(4+4) 커넥터 / FDD 커넥터,31500
시소닉 PRIME Ultra Titanium SSR-850TR Full Modular,시소닉,ATX,850,135,1,액티브,싱글레일,70,5,10,6,12,20핀+4핀 / 깊이: 170mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 수동 팬 조절 / Reform 케이블 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / 프리볼트 / 80 PLUS / 티타늄,313000
잘만 ZM700-TX 80Plus 230V EU,잘만,ATX,700,140,1,액티브,싱글레일,58,3,5,4,3,20핀+4핀 / 깊이: 157mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 대기전력 1W / 플랫케이블 / 80 PLUS / 스탠다드,59100
마이크로닉스 Performance II HV 850W Bronze,마이크로닉스,ATX,850,135,1,액티브,싱글레일,70,5,10,6,3,20핀+4핀 / 깊이: 160mm / 보조8핀(4+4) 커넥터 / 보조8핀 커넥터 / FDD 커넥터 / Reform 케이블 / 케이블 연결식 / 대기전력 1W / 프리볼트 / 80 PLUS / 브론즈,136700
topower TOP-500DS Hybrid Single Rail 80PLUS Bronze Rifle,topower,ATX,500,120,1,액티브,싱글레일,38,4,6,2,5,20핀+4핀 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / Reform 케이블 / 대기전력 1W / 프리볼트 / 80 PLUS / 브론즈,51000
FSP Hydro G WHITE 850W,FSP,ATX,850,135,1,액티브,싱글레일,71,6,12,6,5,20핀+4핀 / 깊이: 170mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 플랫케이블 / 프리볼트 / 80 PLUS / 골드,153600
델타 GPS-500FB 80PLUS STANDARD,델타,ATX,500,120,1,액티브,NA,20,2,5,2,5,20핀+4핀 / 깊이: 150mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 80 PLUS / 스탠다드,49900
마이크로닉스 Performance II PV 700W 80Plus Bronze Surge 4K,마이크로닉스,ATX,700,120,1,액티브,싱글레일,58,4,6,4,6,20핀+4핀 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / 보조8핀 커넥터 / 보조4핀 커넥터 / FDD 커넥터 / Reform 케이블 / 대기전력 1W / 프리볼트 / 80 PLUS / 브론즈,101700
FSP Hydro G 750W,FSP,ATX,750,135,1,액티브,싱글레일,62,6,12,4,5,20핀+4핀 / 깊이: 170mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 플랫케이블 / 프리볼트 / 80 PLUS / 골드,132500
CORSAIR AX1600i 80PLUS TITANIUM,CORSAIR,ATX,1600,140,1,액티브,싱글레일,133,9,16,10,10,20핀+4핀 / 깊이: 200mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 프리볼트 / 80 PLUS / 티타늄,687890
마이크로닉스 ASTRO GD 650W 80PLUS GOLD,마이크로닉스,ATX,650,135,1,액티브,싱글레일,54,3,6,2,5,20핀+4핀 / 깊이: 160mm / 보조8핀 커넥터 / 보조4핀 커넥터 / FDD 커넥터 / Reform 케이블 / 대기전력 1W / 프리볼트 / 80 PLUS / 골드,93160
FSP Hydro G WHITE 650W,FSP,ATX,650,135,1,액티브,싱글레일,54,5,10,4,5,20핀+4핀 / 깊이: 170mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 플랫케이블 / 프리볼트 / 80 PLUS / 골드,116600
FSP DAGGER 600W SFX 80PLUS GOLD,FSP,M-ATX(SFX),600,NA,1,액티브,싱글레일,50,2,5,2,5,24핀 전용 / 80mm / 깊이: 110mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 플랫케이블 / 프리볼트 / 80 PLUS / 골드,149000
스카이디지탈 파워스테이션4 PS4-350M 86P ActivePFC V2.31,스카이디지탈,M-ATX(SFX),350,60,1,액티브,싱글레일,28,2,3,NA,3,24핀 전용 / 6핀 PCI-E x2 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 대기전력 1W,39400
마이크로닉스 ASTRO GD 550W 80PLUS GOLD,마이크로닉스,ATX,550,135,1,액티브,싱글레일,45,3,6,2,5,20핀+4핀 / 깊이: 160mm / 보조8핀 커넥터 / 보조4핀 커넥터 / FDD 커넥터 / Reform 케이블 / 대기전력 1W / 프리볼트 / 80 PLUS / 골드,85500
시소닉 S12II-520 80PLUS 브론즈,시소닉,ATX,520,120,1,액티브,다중레일,20,4,6,2,5,20핀+4핀 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / Reform 케이블 / 80 PLUS / 브론즈,62500
FSP FSP600-50HPN 85+,FSP,ATX,600,120,1,NA,싱글레일,45,5,6,2,3,24핀 전용 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / Reform 케이블,70600
잘만 ZM600-TX 80Plus 230V EU,잘만,ATX,600,140,1,액티브,싱글레일,48,3,5,2,3,20핀+4핀 / 깊이: 157mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 대기전력 1W / 플랫케이블 / 80 PLUS / 스탠다드,51400
마이크로닉스 Compact SFX 400W 80Plus Bronze,마이크로닉스,M-ATX(SFX),400,80,1,액티브,싱글레일,33,2,4,1,3,20핀+4핀 / 깊이: 100mm / 6핀 PCI-E x1 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 대기전력 1W / 프리볼트 / 80 PLUS / 브론즈,59880
AONE STORM 500LF 더블포워드 V2.3 벌크,AONE,ATX,500,120,1,NA,다중레일,15,3,5,2,3,20핀+4핀 / 보조8핀(4+4) 커넥터 / 대기전력 1W,27000
CORSAIR RM750x NEW 80PLUS GOLD,CORSAIR,ATX,750,135,1,액티브,싱글레일,62,8,9,4,10,20핀+4핀 / 깊이: 160mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 프리볼트 / 80 PLUS / 골드,188900
SuperFlower SF-650F14MG II LEADEX GOLD,SuperFlower,ATX,650,135,1,액티브,싱글레일,54,4,6,4,7,20핀+4핀 / 깊이: 165mm / 보조8핀(4+4) 커넥터 / 케이블 연결식 / 대기전력 1W / 프리볼트 / 80 PLUS / 골드,106770
GIGABYTE B700H 80PLUS BRONZE 모듈러,GIGABYTE,ATX,700,120,1,액티브,싱글레일,54,3,7,4,5,20핀+4핀 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / 프리볼트 / 80 PLUS / 브론즈,71700
SuperFlower SF-500R12ST MEGA 80PLUS STANDARD 230V EU,SuperFlower,ATX,500,120,1,액티브,싱글레일,38,4,6,2,5,20핀+4핀 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / 대기전력 1W / 플랫케이블 / 80 PLUS / 스탠다드,42100
FSP FSP700-50HPN 85+,FSP,ATX,700,120,1,NA,싱글레일,52,5,6,2,3,24핀 전용 / 깊이: 140mm / 6핀 PCI-E x2 / 보조8핀(4+4) 커넥터 / FDD 커넥터,93500
SuperFlower SF-1300F14MG WHITE LEADEX GOLD,SuperFlower,ATX,1300,140,1,액티브,싱글레일,108,5,10,8,7,20핀+4핀 / 깊이: 200mm / 보조8핀(4+4) 커넥터 / 보조8핀 커넥터 / FDD 커넥터 / 케이블 연결식 / 대기전력 1W / 프리볼트 / 80 PLUS / 골드,288000
CORSAIR HX750i 80PLUS PLATINUM,CORSAIR,ATX,750,NA,1,액티브,싱글레일,62,8,12,6,7,20핀+4핀 / 140mm / 깊이: 180mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 프리볼트 / 80 PLUS / 플레티넘,275990
NZXT E850 SMARTER 80PLUS GOLD 모듈러 90+,NZXT,ATX,850,120,1,액티브,싱글레일,70,6,8,6,10,20핀+4핀 / 깊이: 150mm / 보조8핀(4+4) 커넥터 / 케이블 연결식 / 대기전력 1W / 프리볼트 / 80 PLUS / 골드,216000
마이크로닉스 Compact SFX 350W 80Plus Bronze,마이크로닉스,M-ATX(SFX),350,80,1,액티브,싱글레일,27,2,3,1,3,20핀+4핀 / 6핀 PCI-E x1 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 대기전력 1W / 프리볼트 / 80 PLUS / 브론즈,52000
쿨러마스터 MWE 550 80PLUS BRONZE 프리볼트,쿨러마스터,ATX,550,120,1,액티브,싱글레일,43,3,4,2,5,20핀+4핀 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 프리볼트 / 80 PLUS / 브론즈,52500
스카이디지탈 파워스테이션4 PS4-600F 80PLUS 실버 ActivePFC V2.31,스카이디지탈,ATX,600,120,1,액티브,싱글레일,49,3,6,2,7,20핀+4핀 / 보조8핀(4+4) 커넥터 / 대기전력 1W / 플랫케이블 / 80 PLUS / 실버 / 2018년 11월 플랫케이블로 변경,61600
SuperFlower SF-2000F14HP LEADEX PLATINUM,SuperFlower,ATX,2000,140,1,액티브,싱글레일,166,6,16,9,7,20핀+4핀 / 깊이: 225mm / 6핀 PCI-E x5 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / 80 PLUS / 플레티넘,529000
맥스엘리트 MAXWELL GAMING 500W 85PLUS,맥스엘리트,ATX,500,120,1,NA,싱글레일,37,2,4,2,3,20핀+4핀 / 보조8핀(4+4) 커넥터,34000
잘만 ZM850-GVM 850W 80PLUS BRONZE,잘만,ATX,850,135,1,액티브,싱글레일,70,4,12,4,3,20핀+4핀 / 깊이: 160mm / 보조8핀(4+4) 커넥터 / 보조8핀 커넥터 / FDD 커넥터 / Reform 케이블 / 케이블 연결식 / 대기전력 1W / 80 PLUS / 브론즈,106500
마이크로닉스 New Performance 500W 80Plus Bronze Change-up,마이크로닉스,ATX,500,135,1,액티브,싱글레일,37,3,6,2,3,20핀+4핀 / 깊이: 160mm / 보조8핀 커넥터 / 보조4핀 커넥터 / FDD 커넥터 / Reform 케이블 / 대기전력 1W / 80 PLUS / 브론즈,52000
FSP FSP500-50HPN 85+,FSP,ATX,500,120,1,액티브,싱글레일,38,5,6,2,3,20핀+4핀 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 대기전력 1W,58000
FSP Hydro G 850W,FSP,ATX,850,135,1,액티브,싱글레일,70,6,12,6,5,20핀+4핀 / 깊이: 170mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 플랫케이블 / 프리볼트 / 80 PLUS / 골드,152000
마이크로닉스 ASTRO Platinum 850W 풀모듈러,마이크로닉스,ATX,850,135,1,액티브,싱글레일,NA,6,8,6,10,20핀+4핀 / 깊이: 180mm / 70.8 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / 프리볼트 / 80 PLUS / 플레티넘,243600
시소닉 PRIME Gold SSR-1300GD Full Modular,시소닉,ATX,1300,135,1,액티브,싱글레일,108,5,12,12,12,20핀+4핀 / 깊이: 170mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 수동 팬 조절 / 케이블 연결식 / 대기전력 1W / 프리볼트 / 80 PLUS / 골드,304500
CORSAIR SF450 80PLUS GOLD,CORSAIR,M-ATX(SFX),450,92,1,액티브,싱글레일,37,4,4,2,NA,20핀+4핀 / 보조8핀(4+4) 커넥터 / 케이블 연결식 / 플랫케이블 / 프리볼트 / 80 PLUS / 골드,143990
SuperFlower SF-700R12ST MEGA 80PLUS STANDARD 230V EU,SuperFlower,ATX,700,120,1,액티브,싱글레일,54,4,6,4,5,20핀+4핀 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / 대기전력 1W / 플랫케이블 / 80 PLUS / 스탠다드,67300
COLORFUL CROSSFEED CF-G1250WN 80 Plus Platinum,COLORFUL,ATX,1250,140,1,액티브,싱글레일,104,7,7,12,3,20핀+4핀 / 깊이: 180mm / 보조8핀(4+4) 커넥터 / 프리볼트 / 80 PLUS / 플레티넘,82800
스파클텍 GPK600S 80PLUS BRONZE 프리볼트,스파클텍,ATX,600,120,1,액티브,싱글레일,46,3,6,2,3,20핀+4핀 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / Reform 케이블 / 대기전력 1W / 프리볼트 / 80 PLUS / 브론즈,53000
Antec HCG 650W 80PLUS GOLD 풀 모듈러,Antec,ATX,650,120,1,NA,싱글레일,54,3,8,4,10,20핀+4핀 / 깊이: 140mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 수동 팬 조절 / 케이블 연결식 / 대기전력 1W / 프리볼트 / 80 PLUS / 골드,126900
쿨러마스터 V1000,쿨러마스터,ATX,1000,135,NA,액티브,싱글레일,83,4,9,8,NA,20핀+4핀 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 프리볼트 / 80 PLUS / 골드,248000
잘만 ZM1200-EBT 80PLUS GOLD,잘만,ATX,1200,135,1,액티브,싱글레일,100,8,12,8,5,20핀+4핀 / 깊이: 180mm / 보조8핀(4+4) 커넥터 / 보조8핀 커넥터 / FDD 커넥터 / 케이블 연결식 / 대기전력 1W / 프리볼트 / 80 PLUS / 골드,187200
마이크로닉스 Performance II PV RGB Sync 700W 80Plus Bronze,마이크로닉스,ATX,700,120,1,액티브,싱글레일,58,4,6,2,6,20핀+4핀 / 깊이: 140mm / 보조8핀 커넥터 / 보조4핀 커넥터 / FDD 커넥터 / LED 커넥터 / 프리볼트 / LED 라이트 / 80 PLUS / 브론즈,107000
SuperFlower SF-850F14MP LEADEX PLATINUM,SuperFlower,ATX,850,NA,1,액티브,싱글레일,70,5,10,4,7,20핀+4핀 / 140mm / 깊이: 200mm / 보조8핀(4+4) 커넥터 / 보조8핀 커넥터 / FDD 커넥터 / Reform 케이블 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / 프리볼트 / 80 PLUS / 플레티넘,186100
FSP Hydro PTM+ 1200W Water Cooling System,FSP,ATX,1200,135,1,액티브,싱글레일,100,4,12,8,2,20핀+4핀 / 깊이: 200mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 플랫케이블 / 프리볼트 / LED 라이트 / 80 PLUS / 플레티넘 / RGB LED / 수냉 지원,763000
시소닉 PRIME Ultra Platinum SSR-1000PD Full Modular,시소닉,ATX,1000,135,1,액티브,싱글레일,83,5,12,8,12,20핀+4핀 / 깊이: 170mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 수동 팬 조절 / Reform 케이블 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / 프리볼트 / 80 PLUS / 플레티넘,303000
잘만 ZM750-ARX 80PLUS PLATINUM,잘만,ATX,750,135,1,액티브,싱글레일,62,6,12,4,7,20핀+4핀 / 깊이: 180mm / 보조8핀(4+4) 커넥터 / 보조8핀 커넥터 / FDD 커넥터 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / 프리볼트 / 80 PLUS / 플레티넘,148800
topower TOP-500D 80PLUS Bronze,topower,ATX,500,120,1,액티브,다중레일,22,4,6,2,3,20핀+4핀 / 보조8핀(4+4) 커넥터 / FDD 커넥터 / Reform 케이블 / 프리볼트 / 80 PLUS / 브론즈,55520
SuperFlower SF-1000F14MP LEADEX PLATINUM,SuperFlower,ATX,1000,NA,1,액티브,싱글레일,83,5,10,6,7,20핀+4핀 / 140mm / 깊이: 200mm / 보조8핀(4+4) 커넥터 / 보조8핀 커넥터 / FDD 커넥터 / Reform 케이블 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / 프리볼트 / 80 PLUS / 플레티넘,245700
마이크로닉스 ZERO POWER 400W,마이크로닉스,ATX,400,120,1,NA,싱글레일,33,3,5,2,3,20핀+4핀 / 보조8핀 커넥터 / FDD 커넥터 / 대기전력 1W,35000
마이크로닉스 New Performance 600W 80Plus Bronze Change-up,마이크로닉스,ATX,600,135,1,액티브,싱글레일,45,4,6,2,3,20핀+4핀 / 깊이: 160mm / 보조8핀 커넥터 / 보조4핀 커넥터 / FDD 커넥터 / Reform 케이블 / 대기전력 1W / 80 PLUS / 브론즈,72400
GIGABYTE G750H 80PLUS GOLD 모듈러,GIGABYTE,ATX,750,140,1,액티브,싱글레일,62,3,7,4,5,20핀+4핀 / 깊이: 160mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / 프리볼트 / 80 PLUS / 골드,104000
시소닉 PRIME Ultra Platinum SSR-850PD Full Modular,시소닉,ATX,850,135,1,액티브,싱글레일,70,5,10,6,12,20핀+4핀 / 깊이: 170mm / 보조8핀(4+4) 커넥터 / FDD 커넥터 / 수동 팬 조절 / Reform 케이블 / 케이블 연결식 / 대기전력 1W / 플랫케이블 / 프리볼트 / 80 PLUS / 플레티넘,272000
