ASUS PRIME H310M-A R2.0 STCOM,ASUS,인텔(소켓1151v2),(인텔) H310,M-ATX (22.6x18.5),4,4,32,NA,3,4,1,8,2,2,2,NA,XMP / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI / VR Ready,73900
COLORFUL iGAME Z390 Vulcan X V20 STCOM,COLORFUL,인텔(소켓1151v2),(인텔) Z390,ATX (30.5x24.4),14,4,NA,16,6,6,2,8,2,2,NA,4,XMP / 옵테인 / 멀티 GPU: CrossFire SLI / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / UEFI / LED 라이트,203000
ASRock B360M-HDV 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) B360,M-ATX (22.6x18.8),5,4,32,16,3,6,1,7.1,1,2,NA,4,XMP / 옵테인 / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,76170
MSI B360 게이밍 플러스,MSI,인텔(소켓1151v2),(인텔) B360,ATX (30.4x24.3),7,4,64,16,6,5,1,7.1,1,2,2,2,XMP / 옵테인 / 그래픽 출력: DVI DP / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / MYSTIC LIGHT,125000
ASRock X370M-HDV 디앤디컴,ASRock,AMD(소켓AM4),(AMD) X370,M-ATX (23.1x20.6),7,4,32,NA,2,4,1,7.1,1,2,4,NA,그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / AMD APU 지원,76900
ASUS ROG STRIX Z390-E GAMING STCOM,ASUS,인텔(소켓1151v2),(인텔) Z390,ATX (30.5x24.4),NA,4,64,16,6,6,2,8,1,2,2,3,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / UEFI / VR Ready / AURA SYNC,344100
MSI MPG Z390 게이밍 프로 카본 AC,MSI,인텔(소켓1151v2),(인텔) Z390,ATX (30.4x24.3),12,4,64,16,6,6,2,7.1,1,2,NA,4,XMP / 옵테인 / 멀티 GPU: CrossFire SLI / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / LED 라이트 / MYSTIC LIGHT,307000
ASUS WS X299 SAGE STCOM,ASUS,인텔(소켓2066),(인텔) X299,CEB (30.5x26.7),NA,4,128,16,7,8,2,7.1,2,4,6,2,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / U.2: 2개 / 기가비트 LAN / LED 라이트 / LED 헤더,700000
ASRock B360 PRO4 에즈윈,ASRock,인텔(소켓1151v2),(인텔) B360,ATX (30.5x22.4),10,4,64,16,5,6,3,7.1,1,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,117400
ASUS ROG STRIX Z390-F GAMING 아이보라,ASUS,인텔(소켓1151v2),(인텔) Z390,ATX (30.5x24.4),NA,4,64,16,6,6,2,8,1,2,2,4,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 그래픽 출력: HDMI DP / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / AURA SYNC,283200
ASRock X370M PRO4 디앤디컴,ASRock,AMD(소켓AM4),(AMD) X370,M-ATX (24.4x24.4),9,4,64,16,3,4,2,7.1,2,2,5,NA,멀티 GPU: CrossFire X / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / AMD APU 지원 / LED 헤더,82300
ASUS TUF Z390-PLUS GAMING 코잇,ASUS,인텔(소켓1151v2),(인텔) Z390,NA,NA,4,64,16,6,6,2,8,2,NA,4,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 그래픽 출력: HDMI DP / 기가비트 LAN / LED 라이트 / LED 헤더 / AURA SYNC,201500
ASRock AB350M PRO4 에즈윈,ASRock,AMD(소켓AM4),(AMD) B350,M-ATX (24.4x24.4),9,4,64,16,3,4,2,7.1,2,2,5,NA,그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN,105000
ASRock Z390 PRO4 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) Z390,ATX (30.5x24.4),10,4,64,16,5,6,2,7.1,1,2,1,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,164200
GIGABYTE GA-AX370M-DS3H 듀러블에디션 피씨디렉트,GIGABYTE,AMD(소켓AM4),(AMD) X370,M-ATX (24.4x21.5),6,4,64,16,3,4,1,7.1,1,4,4,NA,XMP / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,80800
ASRock B450M-HDV 디앤디컴,ASRock,AMD(소켓AM4),(AMD) B450,M-ATX (23.1x20.6),7,4,32,16,2,4,1,7.1,1,2,4,NA,그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI / AMD APU 지원,79900
ASUS ROG MAXIMUS XI HERO (WI-FI AC) STCOM,ASUS,인텔(소켓1151v2),(인텔) Z390,ATX (30.5x24.4),NA,4,64,16,6,6,2,8,1,2,2,4,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 그래픽 출력: HDMI DP / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,449000
ECS DURATHON2 A320AM4-M3 코잇,ECS,AMD(소켓AM4),(AMD) A320,M-ATX (22x20.5),5,4,32,16,NA,4,1,6,2,2,4,NA,그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / AMD APU 지원,55900
ECS DURATHON2 A320AM4-M3 제이씨현,ECS,AMD(소켓AM4),(AMD) A320,M-ATX (22x20.5),5,4,32,16,NA,4,1,6,2,2,4,NA,그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN,55700
ASRock B365M PRO4 에즈윈,ASRock,인텔(소켓1151v2),(인텔) B365,M-ATX (24.4x22.9),8,4,64,16,3,6,1,7.1,1,2,5,NA,XMP / 멀티 GPU: CrossFire X / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI / LED 헤더,107600
GIGABYTE H370 AORUS Gaming 3 WiFi 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) H370,ATX (30.5x24.4),10,4,NA,16,6,6,3,NA,1,4,2,2,옵테인 / 그래픽 출력: DVI HDMI / 기가비트 LAN / 무선 LAN / 블루투스 / LED 헤더,160000
GIGABYTE Z390 I AORUS PRO WiFi 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) Z390,M-iTX (17.0x17.0),2,4,32,16,1,4,2,7.1,2,NA,4,2,XMP / 옵테인 / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,245800
GIGABYTE B360N WiFi 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) B360,M-iTX (17.0x17.0),6,4,32,16,NA,4,1,8,1,2,4,NA,XMP / 옵테인 / 그래픽 출력: HDMI / 기가비트 LAN / 듀얼 LAN / 무선 LAN / UEFI / VR Ready / RGB FUSION,130900
ASRock FATAL1TY B360M Performance 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) B360,M-ATX (24.4x24.4),10,4,64,16,4,6,3,7.1,2,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / LED 라이트 / LED 헤더,112300
GIGABYTE B360M D3H 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) B360,M-ATX (24.4x23),6,4,64,16,3,6,1,8,1,2,3,1,XMP / 옵테인 / 멀티 GPU: CrossFire X / 그래픽 출력: D-SUB DVI HDMI DP / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,95200
MSI B450M PRO-M2,MSI,AMD(소켓AM4),(AMD) B450,M-ATX (24.4x20.6),NA,4,32,16,3,4,1,7.1,1,2,4,NA,그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / AMD APU 지원 / LED 라이트 / LED 헤더,88000
GIGABYTE H310M A 듀러블에디션 피씨디렉트,GIGABYTE,인텔(소켓1151v2),(인텔) H310,M-ATX (22.6x18.5),4,4,32,NA,3,4,1,7.1,2,4,2,NA,XMP / 그래픽 출력: HDMI DP / 기가비트 LAN / UEFI / VR Ready / LED 헤더 / RGB FUSION,71430
ASRock FATAL1TY H370 Performance 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) H370,ATX (30.5x24.4),10,4,64,16,6,6,3,7.1,1,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 그래픽 출력: D-SUB HDMI DP / 기가비트 LAN / UEFI / RGB LED,138200
MSI H110M PRO-VD,MSI,인텔(소켓1151),(인텔) H110,NA,6,4,32,NA,NA,4,NA,7.1,1,4,2,NA,XMP / 그래픽 출력: D-SUB DVI / 기가비트 LAN / UEFI,38000
ASUS ROG STRIX Z390-E GAMING 코잇,ASUS,인텔(소켓1151v2),(인텔) Z390,ATX (30.5x24.4),NA,4,64,16,6,6,2,8,1,2,2,3,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / UEFI / VR Ready / AURA SYNC,335700
ASUS TUF B450-PLUS GAMING STCOM,ASUS,AMD(소켓AM4),(AMD) B450,ATX (30.5x24.4),6,4,64,16,5,6,1,8,1,2,3,2,멀티 GPU: CrossFire X / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / AMD APU 지원 / LED 라이트 / LED 헤더 / AURA SYNC,143000
ASUS PRIME B360M-K 코잇,ASUS,인텔(소켓1151v2),(인텔) B360,M-ATX (22.6x18.5),5,4,32,16,3,6,1,8,2,2,2,2,XMP / 옵테인 / 그래픽 출력: D-SUB DVI / 기가비트 LAN / UEFI / VR Ready,80340
MSI H310M 게이밍 아틱,MSI,인텔(소켓1151v2),(인텔) H310,M-ATX (23x18.5),6,4,32,NA,3,4,1,7.1,1,4,2,NA,XMP / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / MYSTIC LIGHT,91000
GIGABYTE GA-AB350-Gaming 3 게이밍에디션 제이씨현,GIGABYTE,AMD(소켓AM4),(AMD) B350,일반-ATX (30.5 x 23.0),7,4,64,NA,5,6,1,8,1,NA,4,2,그래픽 출력: DVI HDMI / 기가비트 LAN / LED 라이트 / LED 헤더,104800
MSI H310M PRO-M2,MSI,인텔(소켓1151v2),(인텔) H310,M-ATX (23x18.5),6,4,32,NA,3,4,1,7.1,1,4,2,NA,XMP / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,71900
ASUS ROG CROSSHAIR VII HERO 아이보라,ASUS,AMD(소켓AM4),(AMD) X470,ATX (30.5x24.4),NA,4,64,16,5,6,2,8,1,2,8,2,멀티 GPU: CrossFire X SLI / 기가비트 LAN / UEFI / AMD APU 지원 / LED 라이트 / LED 헤더 / AURA SYNC,336670
GIGABYTE H370 HD3 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) H370,ATX (30.5x22.5),7,4,NA,16,6,6,3,8,1,2,5,1,옵테인 / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN,122400
GIGABYTE GA-B250M-DS3H 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 22.5),5,4,64,16,NA,6,1,6,1,2,4,NA,XMP / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI / VR Ready,83700
GIGABYTE Z390 UD 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) Z390,ATX (30.5x24.4),2,4,64,16,6,6,1,7.1,2,NA,6,NA,XMP / 옵테인 / 멀티 GPU: CrossFire / 그래픽 출력: HDMI / 기가비트 LAN / UEFI / VR Ready / LED 헤더,165500
GIGABYTE GA-H110M-DS2V 듀러블에디션 피씨디렉트,GIGABYTE,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4),4,4,32,NA,NA,4,NA,6,1,2,2,NA,그래픽 출력: D-SUB DVI / 기가비트 LAN,59940
ASRock X370 Taichi 에즈윈,ASRock,AMD(소켓AM4),(AMD) X370,ATX (30.5x24.4),16,4,64,16,5,10,3,7.1,1,NA,6,2,기가비트 LAN / LED 헤더,241600
ASRock H310M-ITX/ac 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) H310,M-iTX (17.0x17.0),5,4,32,NA,NA,4,1,7.1,1,2,2,NA,XMP / 그래픽 출력: DVI HDMI DP / 기가비트 LAN / 무선 LAN / 블루투스,111500
GIGABYTE Z390 AORUS XTREME 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) Z390,E-ATX (30.5x27.1),16,4,64,16,5,6,3,7.1,NA,2,2,6,XMP / 옵테인 / 멀티 GPU: CrossFire SLI / 그래픽 출력: HDMI / 기가비트 LAN / 10기가비트 LAN / 100Mbps LAN / 무선 LAN / 블루투스 / UEFI / LED 라이트 / LED 헤더 / RGB FUSION,721000
GIGABYTE Z370 HD3 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) Z370,ATX (30.5x22.5),NA,4,64,16,6,6,1,7.1,1,2,4,NA,XMP / 옵테인 / 멀티 GPU: CrossFire / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / RGB FUSION,143950
MSI X299 게이밍 프로 카본 AC,MSI,인텔(소켓2066),(인텔) X299,ATX (30.5x24.4),12,4,128,16,NA,8,2,7.1,1,2,4,2,XMP / 옵테인 / 멀티 GPU: CrossFire SLI / U.2: 1개 / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / LED 라이트 / LED 헤더 / MYSTIC LIGHT,390000
ASRock B450 PRO4 디앤디컴,ASRock,AMD(소켓AM4),(AMD) B450,ATX (30.5x22.4),9,4,64,16,6,6,2,7.1,NA,2,6,NA,멀티 GPU: CrossFire X / 그래픽 출력: D-SUB HDMI DP / 기가비트 LAN / AMD APU 지원,113500
MSI H370M 바주카,MSI,인텔(소켓1151v2),(인텔) H370,M-ATX (24.4x24.4),7,4,64,16,3,6,1,7.1,2,2,4,NA,XMP / 옵테인 / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready,115900
ASRock AB350 PRO4 디앤디컴,ASRock,AMD(소켓AM4),(AMD) B350,일반-ATX (30.5 x 24.4),9,4,64,16,6,6,2,7.1,1,2,6,NA,그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / LED 헤더,100000
GIGABYTE Z390 M GAMING 게이밍에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) Z390,M-ATX (24.4x24.4),2,4,64,16,4,6,2,7.1,1,NA,4,2,XMP / 옵테인 / 멀티 GPU: CrossFire / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / LED 헤더,171600
ASRock Z390 EXTREME 4 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) Z390,ATX (30.5x24.4),12,4,64,16,6,8,2,7.1,1,NA,4,2,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 그래픽 출력: D-SUB HDMI DP / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더,210000
GIGABYTE B360 M AORUS PRO 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) B360,M-ATX (24.4x24.4),6,4,64,16,3,6,1,7.1,1,2,3,1,XMP / 옵테인 / 멀티 GPU: CrossFire / 그래픽 출력: DVI HDMI DP / 기가비트 LAN / UEFI / VR Ready / LED 헤더 / RGB FUSION,106300
ASUS ROG STRIX Z390-I GAMING 코잇,ASUS,인텔(소켓1151v2),(인텔) Z390,M-iTX (17.0x17.0),NA,4,64,16,1,4,2,NA,NA,2,3,2,XMP / 옵테인 / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / AURA SYNC,326000
ASUS TUF B360M-PLUS GAMING STCOM,ASUS,인텔(소켓1151v2),(인텔) B360,M-ATX (24.4x23.1),5,4,64,16,3,6,2,8,1,2,1,2,XMP / 옵테인 / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,115000
ASRock H310CM-DVS 디앤디컴 (벌크),ASRock,인텔(소켓1151v2),(인텔) H310,M-ATX (19.1x18.8),4,4,32,NA,2,4,NA,7.1,1,4,2,NA,XMP / 그래픽 출력: D-SUB DVI / 기가비트 LAN / UEFI,58500
ASUS PRIME Z390M-PLUS 코잇,ASUS,인텔(소켓1151v2),(인텔) Z390,M-ATX (24.4x24.4),NA,4,64,16,3,4,2,8,2,NA,4,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI,175500
ASRock H370M PRO4 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) H370,M-ATX (24.4x24.4),10,4,64,16,4,6,3,7.1,2,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,111900
ASUS PRIME B450-PLUS STCOM,ASUS,AMD(소켓AM4),(AMD) B450,ATX (30.5x23.4),6,4,64,16,5,6,1,8,1,2,3,2,멀티 GPU: CrossFire X / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / AMD APU 지원 / LED 라이트 / LED 헤더 / AURA SYNC,139700
ASUS TUF B360-PLUS GAMING STCOM,ASUS,인텔(소켓1151v2),(인텔) B360,ATX (30.5x24.4),6,4,64,16,6,6,2,8,1,4,2,2,XMP / 옵테인 / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,130000
GIGABYTE B360M D3V 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) B360,M-ATX (24.4x18.5),6,4,32,16,3,6,1,8,1,2,4,NA,XMP / 옵테인 / 그래픽 출력: D-SUB DVI / 기가비트 LAN / UEFI / VR Ready,80900
GIGABYTE GA-H110M-S2PH 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4),4,4,32,NA,NA,4,NA,6,2,NA,2,NA,그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI,68540
MSI H370 게이밍 플러스,MSI,인텔(소켓1151v2),(인텔) H370,ATX (30.4x24.3),7,4,64,16,6,5,1,7.1,1,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire / 그래픽 출력: DVI DP / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / MYSTIC LIGHT,125900
ASUS ROG MAXIMUS XI EXTREME 아이보라,ASUS,인텔(소켓1151v2),(인텔) Z390,NA,NA,4,64,16,4,6,2,8,2,NA,6,4,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 그래픽 출력: HDMI / 기가비트 LAN / 무선 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,608600
MSI X470 게이밍 M7 AC,MSI,AMD(소켓AM4),(AMD) X470,ATX (30.5x24.4),14,4,64,16,6,6,2,7.1,1,2,4,2,멀티 GPU: CrossFire SLI / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / AMD APU 지원 / LED 라이트 / LED 헤더 / MYSTIC LIGHT,303600
ASUS ROG STRIX B360-F GAMING 코잇,ASUS,인텔(소켓1151v2),(인텔) B360,ATX (30.5x24.4),NA,4,64,16,6,6,2,8,1,4,NA,3,XMP / 옵테인 / 멀티 GPU: CrossFire X / 그래픽 출력: DVI HDMI DP / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / AURA SYNC,159500
MSI X399 게이밍 프로 카본 AC,MSI,AMD(소켓TR4),(AMD) X399,ATX (30.4x24.3),13,4,128,16,NA,8,3,7.1,1,2,8,2,멀티 GPU: CrossFire X SLI / 기가비트 LAN / 무선 LAN / 블루투스 / VR Ready / LED 라이트 / LED 헤더 / MYSTIC LIGHT,458500
ASRock J4005B-ITX 에즈윈,ASRock,인텔(CPU내장),(인텔)셀러론 J4005,M-iTX (17.0x17.0),NA,4,8,16,1,2,NA,7.1,1,1,3,NA,그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI,98100
ASUS WS C621E SAGE 아이보라,ASUS,인텔(소켓3647),(인텔) C621,EEB (30.5x33),NA,4,768,16,7,10,1,7.1,1,2,4,2,멀티 GPU: CrossFire SLI / U.2: 4개 / 그래픽 출력: D-SUB / 기가비트 LAN / 듀얼 LAN,777000
ASUS PRIME Z370-A II STCOM,ASUS,인텔(소켓1151v2),(인텔) Z370,ATX (30.5x24.4),NA,4,64,16,7,6,2,8,2,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 그래픽 출력: DVI HDMI DP / 기가비트 LAN / UEFI / LED 헤더 / AURA SYNC,229800
MSI B360M PRO-VH,MSI,인텔(소켓1151v2),(인텔) B360,M-ATX (22.6x18.5),6,4,32,16,3,6,1,7.1,1,2,4,NA,XMP / 옵테인 / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI,78800
ASRock X470 Taichi 디앤디컴,ASRock,AMD(소켓AM4),(AMD) X470,ATX (30.5x24.4),16,4,64,16,5,8,2,7.1,1,NA,6,2,멀티 GPU: CrossFire X SLI / 그래픽 출력: HDMI / 기가비트 LAN / 무선 LAN / 블루투스 / AMD APU 지원 / LED 라이트 / LED 헤더,274700
GIGABYTE B360 AORUS Gaming 3 WiFi 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) B360,ATX (30.5x22.5),7,4,NA,16,5,6,3,8,1,4,3,1,옵테인 / 그래픽 출력: DVI HDMI / 기가비트 LAN / 무선 LAN / 블루투스 / LED 헤더,135800
COLORFUL iGAME Z270 Ymir-X,COLORFUL,인텔(소켓1151),(인텔) Z270,NA,14,4,NA,16,7,6,1,8,1,4,4,2,옵테인 / 멀티 GPU: CrossFire X / U.2: 1개 / 그래픽 출력: HDMI DP / 기가비트 LAN,256400
ASRock H370 PRO4 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) H370,ATX (30.5x22.4),10,4,64,16,5,6,3,7.1,1,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,121900
GIGABYTE Z390 I AORUS PRO WiFi 피씨디렉트,GIGABYTE,인텔(소켓1151v2),(인텔) Z390,M-iTX (17.0x17.0),2,4,32,16,1,4,2,7.1,2,NA,4,2,XMP / 옵테인 / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,241000
GIGABYTE X299 AORUS MASTER 제이씨현,GIGABYTE,인텔(소켓2066),(인텔) X299,E-ATX (30.5x24.4),12,4,128,16,4,8,3,7.1,2,NA,6,2,XMP / 옵테인 / 멀티 GPU: CrossFire CrossFire X SLI / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,499000
GIGABYTE H310 D3 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) H310,ATX (30.5x20),6,4,32,NA,3,4,2,6,1,4,2,NA,XMP / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI / VR Ready,88800
GIGABYTE Z390 AORUS PRO WiFi 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) Z390,ATX (30.5x24.4),1,4,64,16,6,6,2,7.1,2,4,3,3,XMP / 옵테인 / 멀티 GPU: CrossFire SLI / 그래픽 출력: HDMI / 기가비트 LAN / 무선 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,270300
ASRock B360 PRO4 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) B360,ATX (30.5x22.4),10,4,64,16,5,6,3,7.1,1,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,114700
ASUS TUF B360M-PLUS GAMING 코잇,ASUS,인텔(소켓1151v2),(인텔) B360,M-ATX (24.4x23.1),5,4,64,16,3,6,2,8,1,2,1,2,XMP / 옵테인 / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,110000
ASRock Z390M ITX/ac 에즈윈,ASRock,인텔(소켓1151v2),(인텔) Z390,M-iTX (17.0x17.0),6,4,32,16,NA,6,1,7.1,1,2,NA,6,XMP / 옵테인 / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN,192000
ASRock H310M-HDV 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) H310,M-ATX (19.1x18.8),5,4,32,NA,2,4,NA,7.1,1,4,2,NA,XMP / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,64200
ECS DURATHON2 H110S-2P 코잇,ECS,인텔(소켓1151),(인텔) H110,M-STX (14.0x14.7),2,4,32,NA,NA,1,2,2,2,NA,4,NA,그래픽 출력: HDMI DP / 기가비트 LAN,94000
GIGABYTE X470 AORUS Gaming 7 WiFi 피씨디렉트,GIGABYTE,AMD(소켓AM4),(AMD) X470,ATX (30.5x24.4),2,4,64,16,5,6,2,7.1,2,2,6,2,XMP / 멀티 GPU: CrossFire SLI / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,303000
GIGABYTE B450 AORUS PRO WiFi 피씨디렉트,GIGABYTE,AMD(소켓AM4),(AMD) B450,ATX (30.5x24.4),7,4,64,16,4,6,2,7.1,2,NA,4,2,멀티 GPU: CrossFire X / 그래픽 출력: DVI HDMI / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / AMD APU 지원 / LED 라이트 / LED 헤더 / RGB FUSION,158000
GIGABYTE H310M DS2V 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) H310,M-ATX (22.6x18.5),5,4,32,NA,3,4,NA,8,1,4,2,NA,XMP / 그래픽 출력: D-SUB DVI / 기가비트 LAN / UEFI / VR Ready,69000
GIGABYTE Z390 AORUS ULTRA 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) Z390,ATX (30.5x24.4),1,4,64,16,6,6,3,7.1,2,4,2,4,XMP / 옵테인 / 멀티 GPU: CrossFire SLI / 그래픽 출력: HDMI / 기가비트 LAN / 듀얼 LAN / 무선 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,334700
ASUS PRIME H310M-A R2.0 아이보라,ASUS,인텔(소켓1151v2),(인텔) H310,M-ATX (22.6x18.5),4,4,32,NA,3,4,1,8,2,2,2,NA,XMP / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI / VR Ready,72520
BIOSTAR H81A BTC,BIOSTAR,인텔(소켓1150),(인텔) H81,ATX (29.5x21),NA,3,16,16,6,2,NA,7.1,NA,2,2,NA,SATA2: 2개 / 기가비트 LAN / UEFI / 채굴용(마이닝),59000
ASUS PRIME X399-A 아이보라,ASUS,AMD(소켓TR4),(AMD) X399,E-ATX (30.5x26.9),8,4,128,16,NA,6,2,8,NA,NA,8,2,멀티 GPU: CrossFire X SLI / U.2: 1개 / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,425000
ASUS ROG STRIX B450-F GAMING STCOM,ASUS,AMD(소켓AM4),(AMD) B450,ATX (30.5x24.4),NA,4,64,16,6,6,2,8,1,2,4,2,멀티 GPU: CrossFire X / 그래픽 출력: HDMI DP / 기가비트 LAN / UEFI / VR Ready / AMD APU 지원 / LED 라이트 / LED 헤더 / AURA SYNC,184600
